pid,gid,est_gap,est_ratio,comp_gap,comp_ratio,rel,dist,cut
135,1,20.0,74.0,1,2,2,beta,nc
135,2,16.0,81.0,1,1,1,beta,nc
135,3,32.0,65.0,2,2,4,beta,nmc
135,4,39.0,37.0,2,2,4,pareto,mc
135,5,65.0,25.0,1,1,1,pareto,nmc
135,6,45.0,31.0,1,1,1,pareto,mc
135,7,74.0,22.0,1,2,2,pareto,mc
135,8,50.0,42.0,2,2,4,pareto,mc
135,9,50.0,42.0,2,2,4,pareto,nmc
135,10,50.0,50.0,1,1,0,ac,nc
135,11,54.0,36.0,2,1,3,pareto,mc
135,12,26.0,65.0,2,1,3,beta,mc
135,13,19.0,69.0,1,2,2,beta,nc
135,14,45.0,31.0,1,1,1,pareto,nc
135,15,13.0,84.0,1,1,1,beta,mc
135,16,19.0,69.0,1,2,2,beta,mc
135,17,74.0,22.0,1,2,2,pareto,nc
135,18,58.0,28.999999999999996,1,2,2,pareto,nc
135,19,17.0,80.0,2,1,3,beta,mc
135,20,10.0,87.0,2,2,4,beta,nc
135,21,50.0,42.0,2,2,4,pareto,nc
135,22,13.0,84.0,1,1,1,beta,nmc
135,23,20.0,74.0,1,2,2,beta,mc
135,24,65.0,25.0,1,1,1,pareto,nc
135,25,78.0,22.0,2,1,3,pareto,mc
135,26,26.0,65.0,2,1,3,beta,nc
135,27,10.0,87.0,2,2,4,beta,mc
135,28,58.0,28.999999999999996,1,2,2,pareto,mc
135,29,45.0,31.0,1,1,1,pareto,nmc
135,30,16.0,81.0,1,1,1,beta,nmc
135,31,78.0,22.0,2,1,3,pareto,nc
135,32,32.0,65.0,2,2,4,beta,nc
135,33,40.0,56.00000000000001,1,1,0,ac,nc
135,34,39.0,37.0,2,2,4,pareto,nc
135,35,65.0,25.0,1,1,1,pareto,mc
135,36,54.0,36.0,2,1,3,pareto,nc
135,37,13.0,84.0,1,1,1,beta,nc
135,38,32.0,65.0,2,2,4,beta,mc
135,39,16.0,81.0,1,1,1,beta,mc
135,40,17.0,80.0,2,1,3,beta,nc
135,41,39.0,37.0,2,2,4,pareto,nmc
135,42,10.0,87.0,2,2,4,beta,nmc
