pid,gid,est_gap,est_ratio,comp_gap,comp_ratio,rel,dist,cut
143,1,59.0,32.0,2,2,4,pareto,mc
143,2,16.0,81.0,2,2,4,beta,nc
143,3,16.0,78.0,2,1,3,beta,mc
143,4,18.0,79.0,1,1,1,beta,nc
143,5,24.0,47.0,2,1,3,pareto,mc
143,6,32.0,43.0,2,2,4,pareto,nmc
143,7,16.0,81.0,2,2,4,beta,mc
143,8,32.0,43.0,2,2,4,pareto,nc
143,9,18.0,78.0,1,1,1,beta,nc
143,10,59.0,32.0,2,2,4,pareto,nc
143,11,32.0,43.0,2,2,4,pareto,mc
143,12,64.0,32.0,1,2,2,pareto,mc
143,13,18.0,79.0,1,1,1,beta,nmc
143,14,38.0,45.0,1,1,1,pareto,mc
143,15,50.0,50.0,1,1,0,ac,nc
143,16,73.0,25.0,2,1,3,pareto,nc
143,17,16.0,78.0,2,1,3,beta,nc
143,18,25.0,72.0,2,2,4,beta,nc
143,19,64.0,32.0,1,2,2,pareto,nc
143,20,22.0,75.0,2,1,3,beta,nc
143,21,18.0,78.0,1,1,1,beta,mc
143,22,24.0,47.0,2,1,3,pareto,nc
143,23,71.0,25.0,1,1,1,pareto,nc
143,24,59.0,32.0,2,2,4,pareto,nmc
143,25,71.0,25.0,1,1,1,pareto,nmc
143,26,22.0,75.0,2,1,3,beta,mc
143,27,25.0,72.0,2,2,4,beta,nmc
143,28,73.0,25.0,2,1,3,pareto,mc
143,29,38.0,45.0,1,1,1,pareto,nmc
143,30,28.0,68.0,1,2,2,beta,mc
143,31,40.0,56.00000000000001,1,1,0,ac,nc
143,32,16.0,81.0,2,2,4,beta,nmc
143,33,49.0,31.0,1,2,2,pareto,nc
143,34,25.0,72.0,2,2,4,beta,mc
143,35,18.0,79.0,1,1,1,beta,mc
143,36,18.0,78.0,1,1,1,beta,nmc
143,37,49.0,31.0,1,2,2,pareto,mc
143,38,38.0,45.0,1,1,1,pareto,nc
143,39,71.0,25.0,1,1,1,pareto,mc
143,40,28.0,68.0,1,2,2,beta,nc
143,41,18.0,80.0,1,2,2,beta,mc
143,42,18.0,80.0,1,2,2,beta,nc
