pid,gid,est_gap,est_ratio,comp_gap,comp_ratio,rel,dist,cut
60,1,19.0,70.0,1,2,2,beta,nc
60,2,9.0,88.0,2,1,3,beta,nc
60,3,32.0,43.0,2,2,4,pareto,nc
60,4,61.0,27.0,1,2,2,pareto,mc
60,5,22.0,72.0,2,2,4,beta,nc
60,6,30.0,66.0,2,1,3,beta,mc
60,7,11.0,88.0,1,1,1,beta,nc
60,8,22.0,72.0,2,2,4,beta,mc
60,9,23.0,49.0,1,2,2,pareto,nc
60,10,30.0,66.0,2,1,3,beta,nc
60,11,18.0,79.0,2,2,4,beta,nc
60,12,18.0,79.0,2,2,4,beta,nmc
60,13,19.0,77.0,1,1,1,beta,mc
60,14,50.0,50.0,1,1,0,ac,nc
60,15,11.0,88.0,1,1,1,beta,mc
60,16,19.0,77.0,1,1,1,beta,nmc
60,17,28.0,43.0,1,1,1,pareto,nmc
60,18,32.0,43.0,2,2,4,pareto,nmc
60,19,32.0,43.0,2,2,4,pareto,mc
60,20,61.0,27.0,1,2,2,pareto,nc
60,21,28.0,43.0,1,1,1,pareto,mc
60,22,28.0,70.0,1,2,2,beta,nc
60,23,40.0,56.00000000000001,1,1,0,ac,nc
60,24,19.0,70.0,1,2,2,beta,mc
60,25,63.0,25.0,1,1,1,pareto,nmc
60,26,51.0,28.000000000000004,2,2,4,pareto,mc
60,27,51.0,28.000000000000004,2,2,4,pareto,nmc
60,28,59.0,27.0,2,1,3,pareto,mc
60,29,9.0,88.0,2,1,3,beta,mc
60,30,40.0,38.0,2,1,3,pareto,mc
60,31,51.0,28.000000000000004,2,2,4,pareto,nc
60,32,28.0,70.0,1,2,2,beta,mc
60,33,63.0,25.0,1,1,1,pareto,mc
60,34,23.0,49.0,1,2,2,pareto,mc
60,35,40.0,38.0,2,1,3,pareto,nc
60,36,63.0,25.0,1,1,1,pareto,nc
60,37,22.0,72.0,2,2,4,beta,nmc
60,38,28.0,43.0,1,1,1,pareto,nc
60,39,59.0,27.0,2,1,3,pareto,nc
60,40,19.0,77.0,1,1,1,beta,nc
60,41,11.0,88.0,1,1,1,beta,nmc
60,42,18.0,79.0,2,2,4,beta,mc
