pid,gid,est_gap,est_ratio,comp_gap,comp_ratio,rel,dist,cut
179,1,22.0,76.0,2,2,4,beta,nc
179,2,64.0,24.0,2,2,4,pareto,nc
179,3,29.0,67.0,1,1,1,beta,nc
179,4,16.0,79.0,1,1,1,beta,nmc
179,5,29.0,67.0,1,1,1,beta,nmc
179,6,23.0,49.0,2,2,4,pareto,nc
179,7,22.0,72.0,2,2,4,beta,nc
179,8,64.0,24.0,2,2,4,pareto,mc
179,9,19.0,78.0,1,2,2,beta,mc
179,10,34.0,43.0,2,1,3,pareto,nc
179,11,22.0,76.0,2,2,4,beta,mc
179,12,44.0,33.0,1,1,1,pareto,mc
179,13,22.0,72.0,2,2,4,beta,nmc
179,14,40.0,56.00000000000001,1,2,2,pareto,mc
179,15,29.0,67.0,1,1,1,beta,mc
179,16,16.0,79.0,1,1,1,beta,nc
179,17,22.0,76.0,2,2,4,beta,nmc
179,18,44.0,33.0,1,1,1,pareto,nmc
179,19,13.0,84.0,2,1,3,beta,nc
179,20,24.0,73.0,2,1,3,beta,mc
179,21,50.0,50.0,1,1,0,ac,nc
179,22,34.0,43.0,1,2,2,pareto,nc
179,23,30.0,52.0,2,1,3,pareto,mc
179,24,30.0,52.0,2,1,3,pareto,nc
179,25,66.0,26.0,1,1,1,pareto,mc
179,26,22.0,72.0,2,2,4,beta,mc
179,27,23.0,49.0,2,2,4,pareto,mc
179,28,19.0,78.0,1,2,2,beta,nc
179,29,40.0,56.00000000000001,1,1,0,ac,nc
179,30,44.0,33.0,1,1,1,pareto,nc
179,31,24.0,73.0,2,1,3,beta,nc
179,32,12.0,86.0,1,2,2,beta,mc
179,33,13.0,84.0,2,1,3,beta,mc
179,34,66.0,26.0,1,1,1,pareto,nc
179,35,12.0,86.0,1,2,2,beta,nc
179,36,64.0,24.0,2,2,4,pareto,nmc
179,37,23.0,49.0,2,2,4,pareto,nmc
179,38,34.0,43.0,1,2,2,pareto,mc
179,39,34.0,43.0,2,1,3,pareto,mc
179,40,40.0,56.00000000000001,1,2,2,pareto,nc
179,41,16.0,79.0,1,1,1,beta,mc
179,42,66.0,26.0,1,1,1,pareto,nmc
