pid,gid,est_gap,est_ratio,comp_gap,comp_ratio,rel,dist,cut
207,1,26.0,68.0,1,1,1,beta,mc
207,2,22.0,75.0,2,2,4,beta,nmc
207,3,65.0,25.0,2,2,4,pareto,mc
207,4,22.0,72.0,2,1,3,beta,mc
207,5,16.0,57.99999999999999,1,2,2,pareto,mc
207,6,16.0,80.0,2,1,3,beta,nc
207,7,28.0,44.0,1,1,1,pareto,nmc
207,8,25.0,55.00000000000001,2,1,3,pareto,nc
207,9,73.0,24.0,2,1,3,pareto,nc
207,10,50.0,50.0,1,1,0,ac,nc
207,11,16.0,78.0,2,2,4,pareto,nc
207,12,22.0,75.0,2,2,4,beta,mc
207,13,18.0,76.0,1,2,2,beta,mc
207,14,25.0,55.00000000000001,2,1,3,pareto,mc
207,15,44.0,39.0,1,1,1,pareto,nc
207,16,16.0,57.99999999999999,1,2,2,pareto,nc
207,17,28.0,44.0,1,1,1,pareto,mc
207,18,31.0,65.0,1,2,2,beta,nc
207,19,28.0,44.0,1,1,1,pareto,nc
207,20,18.0,80.0,1,1,1,beta,nmc
207,21,16.0,80.0,2,1,3,beta,mc
207,22,33.0,46.0,1,2,2,pareto,nc
207,23,37.0,56.99999999999999,2,2,4,beta,nc
207,24,31.0,65.0,1,2,2,beta,mc
207,25,37.0,56.99999999999999,2,2,4,beta,mc
207,26,26.0,68.0,1,1,1,beta,nmc
207,27,18.0,80.0,1,1,1,beta,nc
207,28,44.0,39.0,1,1,1,pareto,mc
207,29,26.0,68.0,1,1,1,beta,nc
207,30,22.0,75.0,2,2,4,beta,nc
207,31,37.0,56.99999999999999,2,2,4,beta,nmc
207,32,73.0,24.0,2,1,3,pareto,mc
207,33,44.0,39.0,1,1,1,pareto,nmc
207,34,33.0,46.0,1,2,2,pareto,mc
207,35,16.0,78.0,2,2,4,pareto,mc
207,36,40.0,56.00000000000001,1,1,0,ac,nc
207,37,65.0,25.0,2,2,4,pareto,nmc
207,38,18.0,80.0,1,1,1,beta,mc
207,39,22.0,72.0,2,1,3,beta,nc
207,40,18.0,76.0,1,2,2,beta,nc
207,41,16.0,78.0,2,2,4,pareto,nmc
207,42,65.0,25.0,2,2,4,pareto,nc
