pid,gid,est_gap,est_ratio,comp_gap,comp_ratio,rel,dist,cut
157,1,15.0,77.0,2,2,4,beta,nc
157,2,41.0,38.0,1,1,1,pareto,nmc
157,3,22.0,73.0,1,1,1,beta,mc
157,4,40.0,49.0,2,2,4,pareto,nmc
157,5,68.0,24.0,1,1,1,pareto,mc
157,6,30.0,66.0,1,1,1,beta,nmc
157,7,27.0,46.0,2,1,3,pareto,nc
157,8,36.0,46.0,1,2,2,pareto,nc
157,9,22.0,73.0,1,1,1,beta,nmc
157,10,22.0,73.0,1,1,1,beta,nc
157,11,15.0,77.0,2,2,4,beta,mc
157,12,70.0,28.999999999999996,1,2,2,pareto,nc
157,13,17.0,79.0,2,1,3,beta,nc
157,14,72.0,28.000000000000004,2,2,4,pareto,nmc
157,15,40.0,49.0,2,2,4,pareto,nc
157,16,30.0,66.0,1,1,1,beta,nc
157,17,20.0,77.0,1,2,2,beta,nc
157,18,40.0,49.0,2,2,4,pareto,mc
157,19,34.0,59.0,2,1,3,beta,nc
157,20,50.0,50.0,1,1,0,ac,nc
157,21,72.0,28.000000000000004,2,2,4,pareto,nc
157,22,36.0,46.0,1,2,2,pareto,mc
157,23,41.0,38.0,1,1,1,pareto,mc
157,24,50.0,31.0,2,1,3,pareto,nc
157,25,27.0,46.0,2,1,3,pareto,mc
157,26,34.0,59.0,2,1,3,beta,mc
157,27,40.0,56.00000000000001,1,1,0,ac,nc
157,28,72.0,28.000000000000004,2,2,4,pareto,mc
157,29,20.0,77.0,1,2,2,beta,mc
157,30,20.0,78.0,2,2,4,beta,mc
157,31,50.0,31.0,2,1,3,pareto,mc
157,32,9.0,90.0,1,2,2,beta,mc
157,33,68.0,24.0,1,1,1,pareto,nmc
157,34,9.0,90.0,1,2,2,beta,nc
157,35,70.0,28.999999999999996,1,2,2,pareto,mc
157,36,20.0,78.0,2,2,4,beta,nmc
157,37,41.0,38.0,1,1,1,pareto,nc
157,38,15.0,77.0,2,2,4,beta,nmc
157,39,30.0,66.0,1,1,1,beta,mc
157,40,68.0,24.0,1,1,1,pareto,nc
157,41,17.0,79.0,2,1,3,beta,mc
157,42,20.0,78.0,2,2,4,beta,nc
