pid,gid,est_gap,est_ratio,comp_gap,comp_ratio,rel,dist,cut
48,1,45.0,37.0,1,2,2,pareto,nc
48,2,50.0,28.999999999999996,2,1,3,pareto,nc
48,3,28.0,68.0,2,2,4,beta,mc
48,4,20.0,78.0,1,1,1,beta,nmc
48,5,57.0,30.0,2,1,3,pareto,nc
48,6,30.0,57.99999999999999,2,1,3,beta,nc
48,7,21.0,73.0,1,2,2,beta,mc
48,8,44.0,37.0,1,1,1,pareto,nc
48,9,50.0,50.0,1,1,0,ac,nc
48,10,20.0,78.0,1,1,1,beta,mc
48,11,21.0,69.0,2,2,4,pareto,nmc
48,12,49.0,31.0,2,2,4,pareto,nc
48,13,28.0,68.0,2,2,4,beta,nc
48,14,22.0,74.0,1,2,2,beta,mc
48,15,21.0,73.0,1,2,2,beta,nc
48,16,20.0,78.0,1,1,1,beta,nc
48,17,22.0,74.0,1,2,2,beta,nc
48,18,44.0,37.0,1,1,1,pareto,nmc
48,19,51.0,38.0,1,2,2,pareto,nc
48,20,20.0,75.0,2,1,3,beta,mc
48,21,20.0,74.0,2,2,4,beta,nc
48,22,30.0,57.99999999999999,2,1,3,beta,mc
48,23,53.0,32.0,1,1,1,pareto,nc
48,24,51.0,38.0,1,2,2,pareto,mc
48,25,27.0,69.0,1,1,1,beta,nc
48,26,53.0,32.0,1,1,1,pareto,nmc
48,27,49.0,31.0,2,2,4,pareto,nmc
48,28,28.0,68.0,2,2,4,beta,nmc
48,29,20.0,75.0,2,1,3,beta,nc
48,30,27.0,69.0,1,1,1,beta,nmc
48,31,40.0,56.00000000000001,1,1,0,ac,nc
48,32,45.0,37.0,1,2,2,pareto,mc
48,33,21.0,69.0,2,2,4,pareto,nc
48,34,49.0,31.0,2,2,4,pareto,mc
48,35,20.0,74.0,2,2,4,beta,nmc
48,36,20.0,74.0,2,2,4,beta,mc
48,37,21.0,69.0,2,2,4,pareto,mc
48,38,27.0,69.0,1,1,1,beta,mc
48,39,57.0,30.0,2,1,3,pareto,mc
48,40,50.0,28.999999999999996,2,1,3,pareto,mc
48,41,44.0,37.0,1,1,1,pareto,mc
48,42,53.0,32.0,1,1,1,pareto,mc
