pid,gid,est_gap,est_ratio,comp_gap,comp_ratio,rel,dist,cut
224,1,34.0,40.0,1,2,2,pareto,nc
224,2,17.0,79.0,1,1,1,beta,nmc
224,3,78.0,20.0,2,1,3,pareto,mc
224,4,30.0,64.0,2,2,4,beta,mc
224,5,28.0,48.0,2,2,4,pareto,nmc
224,6,34.0,40.0,1,2,2,pareto,mc
224,7,15.0,80.0,2,2,4,beta,mc
224,8,15.0,80.0,2,2,4,beta,nmc
224,9,30.0,63.0,2,1,3,beta,nc
224,10,33.0,42.0,1,1,1,pareto,mc
224,11,15.0,80.0,2,2,4,beta,nc
224,12,37.0,61.0,1,1,1,beta,mc
224,13,12.0,81.0,2,1,3,beta,mc
224,14,37.0,61.0,1,1,1,beta,nc
224,15,30.0,64.0,2,2,4,beta,nc
224,16,50.0,50.0,1,1,0,ac,nc
224,17,32.0,42.0,1,1,1,pareto,nmc
224,18,69.0,28.000000000000004,2,2,4,pareto,nc
224,19,28.0,48.0,2,2,4,pareto,nc
224,20,30.0,64.0,2,2,4,beta,nmc
224,21,17.0,79.0,1,1,1,beta,nc
224,22,32.0,42.0,1,1,1,pareto,nc
224,23,59.0,39.0,2,1,3,pareto,nc
224,24,32.0,42.0,1,1,1,pareto,mc
224,25,33.0,42.0,1,1,1,pareto,nc
224,26,33.0,42.0,1,1,1,pareto,nmc
224,27,39.0,43.0,1,2,2,pareto,mc
224,28,78.0,20.0,2,1,3,pareto,nc
224,29,12.0,81.0,2,1,3,beta,nc
224,30,28.0,48.0,2,2,4,pareto,mc
224,31,69.0,28.000000000000004,2,2,4,pareto,mc
224,32,22.0,71.0,1,2,2,beta,mc
224,33,37.0,61.0,1,1,1,beta,nmc
224,34,39.0,43.0,1,2,2,pareto,nc
224,35,26.0,70.0,1,2,2,beta,mc
224,36,40.0,56.00000000000001,1,1,0,ac,nc
224,37,30.0,63.0,2,1,3,beta,mc
224,38,26.0,70.0,1,2,2,beta,nc
224,39,17.0,79.0,1,1,1,beta,mc
224,40,22.0,71.0,1,2,2,beta,nc
224,41,59.0,39.0,2,1,3,pareto,mc
224,42,69.0,28.000000000000004,2,2,4,pareto,nmc
