pid,gid,est_gap,est_ratio,comp_gap,comp_ratio,rel,dist,cut
235,1,14.0,60.0,1,2,2,pareto,nc
235,2,10.0,88.0,2,2,4,beta,nmc
235,3,50.0,38.0,2,2,4,pareto,nc
235,4,22.0,76.0,1,2,2,beta,nc
235,5,27.0,44.0,2,2,4,pareto,mc
235,6,21.0,77.0,1,2,2,beta,mc
235,7,27.0,44.0,2,2,4,pareto,nc
235,8,37.0,38.0,1,2,2,pareto,mc
235,9,50.0,50.0,1,1,0,ac,nc
235,10,7.0,90.0,1,1,1,beta,nc
235,11,41.0,55.00000000000001,2,1,3,pareto,mc
235,12,67.0,23.0,1,1,1,pareto,nmc
235,13,17.0,78.0,1,1,1,beta,mc
235,14,10.0,88.0,2,2,4,beta,nc
235,15,21.0,77.0,2,1,3,beta,mc
235,16,21.0,77.0,2,1,3,beta,nc
235,17,48.0,37.0,2,1,3,pareto,mc
235,18,24.0,71.0,2,2,4,beta,mc
235,19,25.0,52.0,1,1,1,pareto,mc
235,20,14.0,60.0,1,2,2,pareto,mc
235,21,67.0,23.0,1,1,1,pareto,mc
235,22,67.0,23.0,1,1,1,pareto,nc
235,23,25.0,52.0,1,1,1,pareto,nc
235,24,50.0,38.0,2,2,4,pareto,mc
235,25,17.0,78.0,1,1,1,beta,nmc
235,26,14.0,84.0,2,1,3,beta,mc
235,27,10.0,88.0,2,2,4,beta,mc
235,28,7.0,90.0,1,1,1,beta,mc
235,29,21.0,77.0,1,2,2,beta,nc
235,30,50.0,38.0,2,2,4,pareto,nmc
235,31,40.0,56.00000000000001,1,1,0,ac,nc
235,32,22.0,76.0,1,2,2,beta,mc
235,33,24.0,71.0,2,2,4,beta,nc
235,34,27.0,44.0,2,2,4,pareto,nmc
235,35,48.0,37.0,2,1,3,pareto,nc
235,36,17.0,78.0,1,1,1,beta,nc
235,37,7.0,90.0,1,1,1,beta,nmc
235,38,37.0,38.0,1,2,2,pareto,nc
235,39,14.0,84.0,2,1,3,beta,nc
235,40,25.0,52.0,1,1,1,pareto,nmc
235,41,41.0,55.00000000000001,2,1,3,pareto,nc
235,42,24.0,71.0,2,2,4,beta,nmc
