pid,gid,est_gap,est_ratio,comp_gap,comp_ratio,rel,dist,cut
219,1,7.0,92.0,2,1,3,beta,nc
219,2,18.0,78.0,1,2,2,beta,mc
219,3,63.0,25.0,1,1,1,pareto,nmc
219,4,29.0,42.0,2,2,4,pareto,mc
219,5,29.0,42.0,2,2,4,pareto,nc
219,6,24.0,66.0,2,1,3,beta,nc
219,7,25.0,71.0,1,1,1,beta,nmc
219,8,64.0,26.0,1,1,1,pareto,nc
219,9,21.0,76.0,2,2,4,beta,mc
219,10,39.0,34.0,2,2,4,pareto,nmc
219,11,28.0,52.0,2,1,3,pareto,mc
219,12,39.0,34.0,2,2,4,pareto,mc
219,13,39.0,34.0,2,2,4,pareto,nc
219,14,64.0,26.0,1,1,1,pareto,mc
219,15,18.0,78.0,1,2,2,beta,nc
219,16,25.0,71.0,1,1,1,beta,nc
219,17,14.0,84.0,1,2,2,beta,mc
219,18,63.0,25.0,1,1,1,pareto,nc
219,19,7.0,92.0,2,1,3,beta,mc
219,20,22.0,74.0,1,1,1,beta,nmc
219,21,50.0,50.0,1,1,0,ac,nc
219,22,21.0,76.0,2,2,4,beta,nc
219,23,43.0,34.0,1,2,2,pareto,nc
219,24,40.0,56.00000000000001,1,1,0,ac,nc
219,25,17.0,78.0,2,2,4,beta,nmc
219,26,20.0,51.0,2,1,3,pareto,nc
219,27,24.0,54.0,1,2,2,pareto,nc
219,28,22.0,74.0,1,1,1,beta,mc
219,29,24.0,54.0,1,2,2,pareto,mc
219,30,17.0,78.0,2,2,4,beta,nc
219,31,24.0,66.0,2,1,3,beta,mc
219,32,25.0,71.0,1,1,1,beta,mc
219,33,64.0,26.0,1,1,1,pareto,nmc
219,34,29.0,42.0,2,2,4,pareto,nmc
219,35,43.0,34.0,1,2,2,pareto,mc
219,36,20.0,51.0,2,1,3,pareto,mc
219,37,28.0,52.0,2,1,3,pareto,nc
219,38,17.0,78.0,2,2,4,beta,mc
219,39,22.0,74.0,1,1,1,beta,nc
219,40,63.0,25.0,1,1,1,pareto,mc
219,41,21.0,76.0,2,2,4,beta,nmc
219,42,14.0,84.0,1,2,2,beta,nc
