pid,gid,est_gap,est_ratio,comp_gap,comp_ratio,rel,dist,cut
150,1,12.0,84.0,1,1,1,beta,nmc
150,2,13.0,83.0,1,2,2,beta,nc
150,3,22.0,72.0,2,2,4,beta,nmc
150,4,50.0,50.0,1,1,0,ac,nc
150,5,22.0,72.0,2,2,4,beta,mc
150,6,12.0,84.0,1,1,1,beta,mc
150,7,51.0,30.0,2,2,4,pareto,mc
150,8,22.0,72.0,2,2,4,beta,nc
150,9,17.0,80.0,1,2,2,beta,mc
150,10,17.0,80.0,1,2,2,beta,nc
150,11,21.0,74.0,2,2,4,beta,nmc
150,12,29.0,50.0,1,1,1,pareto,nmc
150,13,51.0,30.0,2,2,4,pareto,nc
150,14,73.0,23.0,2,2,4,pareto,nmc
150,15,54.0,45.0,1,2,2,pareto,nc
150,16,18.0,61.0,2,1,3,pareto,nc
150,17,46.0,35.0,1,2,2,pareto,nc
150,18,14.0,82.0,1,1,1,beta,nmc
150,19,18.0,61.0,2,1,3,pareto,mc
150,20,21.0,73.0,2,1,3,beta,nc
150,21,46.0,35.0,1,2,2,pareto,mc
150,22,21.0,74.0,2,2,4,beta,nc
150,23,73.0,23.0,2,2,4,pareto,mc
150,24,29.0,50.0,1,1,1,pareto,mc
150,25,14.0,82.0,1,1,1,beta,mc
150,26,13.0,85.0,2,1,3,beta,mc
150,27,51.0,30.0,2,2,4,pareto,nmc
150,28,13.0,83.0,1,2,2,beta,mc
150,29,19.0,60.0,2,1,3,pareto,mc
150,30,45.0,32.0,1,1,1,pareto,mc
150,31,13.0,85.0,2,1,3,beta,nc
150,32,19.0,60.0,2,1,3,pareto,nc
150,33,21.0,74.0,2,2,4,beta,mc
150,34,45.0,32.0,1,1,1,pareto,nc
150,35,45.0,32.0,1,1,1,pareto,nmc
150,36,21.0,73.0,2,1,3,beta,mc
150,37,73.0,23.0,2,2,4,pareto,nc
150,38,12.0,84.0,1,1,1,beta,nc
150,39,29.0,50.0,1,1,1,pareto,nc
150,40,40.0,56.00000000000001,1,1,0,ac,nc
150,41,54.0,45.0,1,2,2,pareto,mc
150,42,14.0,82.0,1,1,1,beta,nc
