pid,gid,est_gap,est_ratio,comp_gap,comp_ratio,rel,dist,cut
110,1,27.0,68.0,2,1,3,beta,mc
110,2,69.0,30.0,1,1,1,pareto,nc
110,3,25.0,70.0,1,2,2,beta,mc
110,4,72.0,24.0,1,1,1,pareto,mc
110,5,50.0,50.0,1,1,0,ac,nc
110,6,26.0,71.0,2,2,4,beta,mc
110,7,10.0,88.0,1,2,2,beta,mc
110,8,69.0,30.0,1,1,1,pareto,mc
110,9,26.0,71.0,2,2,4,beta,nmc
110,10,14.0,84.0,1,1,1,beta,nmc
110,11,43.0,35.0,2,2,4,pareto,nc
110,12,43.0,35.0,2,2,4,pareto,nmc
110,13,24.0,66.0,1,1,1,beta,nc
110,14,27.0,69.0,2,2,4,beta,nmc
110,15,43.0,35.0,2,2,4,pareto,mc
110,16,37.0,45.0,1,2,2,pareto,nc
110,17,72.0,24.0,1,1,1,pareto,nc
110,18,36.0,40.0,2,1,3,pareto,mc
110,19,72.0,24.0,1,1,1,pareto,nmc
110,20,69.0,30.0,1,1,1,pareto,nmc
110,21,37.0,45.0,1,2,2,pareto,mc
110,22,55.0,32.0,2,2,4,pareto,mc
110,23,27.0,69.0,2,2,4,beta,nc
110,24,24.0,66.0,1,1,1,beta,mc
110,25,24.0,66.0,1,1,1,beta,nmc
110,26,17.0,54.0,2,1,3,pareto,mc
110,27,10.0,88.0,1,2,2,beta,nc
110,28,17.0,54.0,2,1,3,pareto,nc
110,29,55.0,32.0,2,2,4,pareto,nmc
110,30,19.0,76.0,2,1,3,beta,mc
110,31,14.0,84.0,1,1,1,beta,mc
110,32,54.0,32.0,1,2,2,pareto,nc
110,33,40.0,56.00000000000001,1,1,0,ac,nc
110,34,27.0,69.0,2,2,4,beta,mc
110,35,55.0,32.0,2,2,4,pareto,nc
110,36,54.0,32.0,1,2,2,pareto,mc
110,37,25.0,70.0,1,2,2,beta,nc
110,38,26.0,71.0,2,2,4,beta,nc
110,39,27.0,68.0,2,1,3,beta,nc
110,40,36.0,40.0,2,1,3,pareto,nc
110,41,19.0,76.0,2,1,3,beta,nc
110,42,14.0,84.0,1,1,1,beta,nc
