pid,gid,est_gap,est_ratio,comp_gap,comp_ratio,rel,dist,cut
7,1,17.0,70.0,2,2,4,pareto,nc
7,2,11.0,84.0,1,2,2,beta,nc
7,3,31.0,47.0,1,2,2,pareto,mc
7,4,40.0,51.0,1,1,1,pareto,nmc
7,5,40.0,51.0,1,1,1,pareto,nc
7,6,51.0,40.0,2,1,3,pareto,mc
7,7,20.0,75.0,1,1,1,beta,mc
7,8,38.0,56.99999999999999,1,1,1,beta,nc
7,9,27.0,69.0,2,1,3,beta,nc
7,10,13.0,85.0,2,2,4,beta,nmc
7,11,33.0,43.0,2,2,4,pareto,nc
7,12,27.0,69.0,2,1,3,beta,mc
7,13,20.0,53.0,1,1,1,pareto,nc
7,14,13.0,85.0,2,2,4,beta,nc
7,15,23.0,69.0,1,2,2,beta,nc
7,16,20.0,75.0,1,1,1,beta,nmc
7,17,31.0,47.0,1,2,2,pareto,nc
7,18,15.0,82.0,2,2,4,beta,nmc
7,19,50.0,50.0,1,1,0,ac,nc
7,20,75.0,22.0,1,2,2,pareto,nc
7,21,17.0,70.0,2,2,4,pareto,mc
7,22,51.0,40.0,2,1,3,pareto,nc
7,23,12.0,85.0,2,1,3,beta,mc
7,24,12.0,85.0,2,1,3,beta,nc
7,25,38.0,56.99999999999999,1,1,1,beta,nmc
7,26,23.0,69.0,1,2,2,beta,mc
7,27,20.0,53.0,1,1,1,pareto,mc
7,28,33.0,43.0,2,2,4,pareto,mc
7,29,75.0,22.0,1,2,2,pareto,mc
7,30,40.0,51.0,1,1,1,pareto,mc
7,31,38.0,56.99999999999999,1,1,1,beta,mc
7,32,49.0,32.0,2,1,3,pareto,nc
7,33,15.0,82.0,2,2,4,beta,mc
7,34,17.0,70.0,2,2,4,pareto,nmc
7,35,49.0,32.0,2,1,3,pareto,mc
7,36,11.0,84.0,1,2,2,beta,mc
7,37,40.0,56.00000000000001,1,1,0,ac,nc
7,38,13.0,85.0,2,2,4,beta,mc
7,39,15.0,82.0,2,2,4,beta,nc
7,40,20.0,75.0,1,1,1,beta,nc
7,41,33.0,43.0,2,2,4,pareto,nmc
7,42,20.0,53.0,1,1,1,pareto,nmc
