pid,gid,est_gap,est_ratio,comp_gap,comp_ratio,rel,dist,cut
144,1,58.0,30.0,2,2,4,pareto,mc
144,2,40.0,60.0,1,2,2,pareto,mc
144,3,28.0,59.0,1,2,2,beta,nc
144,4,58.0,30.0,2,2,4,pareto,nc
144,5,22.0,74.0,2,2,4,beta,nc
144,6,55.0,42.0,1,1,1,pareto,nc
144,7,74.0,25.0,2,2,4,pareto,nc
144,8,74.0,25.0,2,2,4,pareto,mc
144,9,11.0,70.0,1,2,2,pareto,nc
144,10,50.0,37.0,1,1,1,pareto,nc
144,11,28.0,59.0,1,2,2,beta,mc
144,12,58.0,30.0,2,2,4,pareto,nmc
144,13,50.0,37.0,1,1,1,pareto,mc
144,14,22.0,73.0,2,2,4,beta,nc
144,15,50.0,50.0,1,1,0,ac,nc
144,16,76.0,23.0,2,1,3,pareto,nc
144,17,42.0,37.0,2,1,3,pareto,nc
144,18,50.0,37.0,1,1,1,pareto,nmc
144,19,40.0,60.0,1,2,2,pareto,nc
144,20,22.0,74.0,2,2,4,beta,mc
144,21,11.0,87.0,2,1,3,beta,nc
144,22,74.0,25.0,2,2,4,pareto,nmc
144,23,22.0,74.0,2,2,4,beta,nmc
144,24,11.0,70.0,1,2,2,pareto,mc
144,25,22.0,73.0,2,2,4,beta,nmc
144,26,22.0,73.0,2,2,4,beta,mc
144,27,19.0,78.0,1,2,2,beta,nc
144,28,19.0,78.0,1,2,2,beta,mc
144,29,17.0,78.0,1,1,1,beta,nmc
144,30,11.0,87.0,2,1,3,beta,mc
144,31,42.0,37.0,2,1,3,pareto,mc
144,32,13.0,82.0,1,1,1,beta,mc
144,33,13.0,82.0,1,1,1,beta,nc
144,34,17.0,78.0,1,1,1,beta,mc
144,35,40.0,56.00000000000001,1,1,0,ac,nc
144,36,23.0,69.0,2,1,3,beta,mc
144,37,17.0,78.0,1,1,1,beta,nc
144,38,13.0,82.0,1,1,1,beta,nmc
144,39,23.0,69.0,2,1,3,beta,nc
144,40,76.0,23.0,2,1,3,pareto,mc
144,41,55.0,42.0,1,1,1,pareto,mc
144,42,55.0,42.0,1,1,1,pareto,nmc
