pid,gid,est_gap,est_ratio,comp_gap,comp_ratio,rel,dist,cut
148,1,12.0,84.0,1,2,2,beta,mc
148,2,48.0,50.0,2,1,3,pareto,nc
148,3,27.0,70.0,1,2,2,beta,nc
148,4,23.0,71.0,2,1,3,beta,mc
148,5,64.0,28.000000000000004,2,2,4,pareto,nmc
148,6,33.0,39.0,1,1,1,pareto,nmc
148,7,23.0,71.0,2,1,3,beta,nc
148,8,33.0,39.0,1,1,1,pareto,mc
148,9,46.0,41.0,1,2,2,pareto,nc
148,10,36.0,47.0,1,2,2,pareto,mc
148,11,27.0,70.0,1,2,2,beta,mc
148,12,64.0,28.000000000000004,2,2,4,pareto,mc
148,13,46.0,41.0,1,2,2,pareto,mc
148,14,24.0,74.0,2,2,4,beta,mc
148,15,20.0,77.0,1,1,1,beta,nmc
148,16,33.0,39.0,1,1,1,pareto,nc
148,17,21.0,76.0,2,2,4,beta,mc
148,18,48.0,50.0,2,1,3,pareto,mc
148,19,50.0,50.0,1,1,0,ac,nc
148,20,36.0,47.0,1,2,2,pareto,nc
148,21,64.0,26.0,2,2,4,pareto,nc
148,22,64.0,26.0,2,2,4,pareto,mc
148,23,24.0,74.0,2,2,4,beta,nmc
148,24,41.0,39.0,1,1,1,pareto,nmc
148,25,41.0,39.0,1,1,1,pareto,mc
148,26,64.0,26.0,2,2,4,pareto,nmc
148,27,24.0,74.0,2,2,4,beta,nc
148,28,20.0,77.0,1,1,1,beta,mc
148,29,12.0,84.0,1,2,2,beta,nc
148,30,64.0,28.000000000000004,2,2,4,pareto,nc
148,31,20.0,77.0,1,1,1,beta,nc
148,32,20.0,74.0,1,1,1,beta,mc
148,33,41.0,39.0,1,1,1,pareto,nc
148,34,40.0,56.00000000000001,1,1,0,ac,nc
148,35,74.0,22.0,2,1,3,pareto,mc
148,36,20.0,74.0,1,1,1,beta,nmc
148,37,21.0,76.0,2,2,4,beta,nmc
148,38,26.0,70.0,2,1,3,beta,nc
148,39,26.0,70.0,2,1,3,beta,mc
148,40,21.0,76.0,2,2,4,beta,nc
148,41,74.0,22.0,2,1,3,pareto,nc
148,42,20.0,74.0,1,1,1,beta,nc
