pid,gid,est_gap,est_ratio,comp_gap,comp_ratio,rel,dist,cut
214,1,10.0,87.0,1,1,1,beta,nmc
214,2,50.0,50.0,1,1,0,ac,nc
214,3,27.0,71.0,1,2,2,beta,mc
214,4,53.0,35.0,2,2,4,pareto,mc
214,5,18.0,75.0,2,1,3,beta,nc
214,6,36.0,36.0,1,2,2,pareto,nc
214,7,38.0,41.0,2,1,3,pareto,nc
214,8,24.0,73.0,1,2,2,beta,nc
214,9,53.0,35.0,2,2,4,pareto,nmc
214,10,27.0,71.0,1,2,2,beta,nc
214,11,17.0,79.0,2,2,4,beta,nmc
214,12,63.0,26.0,1,1,1,pareto,nmc
214,13,32.0,46.0,1,1,1,pareto,nc
214,14,23.0,73.0,2,2,4,beta,mc
214,15,11.0,87.0,1,1,1,beta,nmc
214,16,66.0,30.0,2,2,4,pareto,mc
214,17,20.0,75.0,2,1,3,beta,nc
214,18,61.0,28.000000000000004,2,1,3,pareto,nc
214,19,20.0,75.0,2,1,3,beta,mc
214,20,18.0,75.0,2,1,3,beta,mc
214,21,23.0,73.0,2,2,4,beta,nmc
214,22,63.0,26.0,1,1,1,pareto,nc
214,23,53.0,35.0,2,2,4,pareto,nc
214,24,63.0,26.0,1,1,1,pareto,mc
214,25,17.0,79.0,2,2,4,beta,mc
214,26,10.0,87.0,1,1,1,beta,nc
214,27,36.0,36.0,1,2,2,pareto,mc
214,28,61.0,28.000000000000004,2,1,3,pareto,mc
214,29,40.0,56.00000000000001,1,1,0,ac,nc
214,30,24.0,73.0,1,2,2,beta,mc
214,31,66.0,30.0,2,2,4,pareto,nc
214,32,61.0,38.0,1,2,2,pareto,mc
214,33,17.0,79.0,2,2,4,beta,nc
214,34,11.0,87.0,1,1,1,beta,nc
214,35,23.0,73.0,2,2,4,beta,nc
214,36,10.0,87.0,1,1,1,beta,mc
214,37,32.0,46.0,1,1,1,pareto,nmc
214,38,32.0,46.0,1,1,1,pareto,mc
214,39,11.0,87.0,1,1,1,beta,mc
214,40,38.0,41.0,2,1,3,pareto,mc
214,41,66.0,30.0,2,2,4,pareto,nmc
214,42,61.0,38.0,1,2,2,pareto,nc
