pid,gid,est_gap,est_ratio,comp_gap,comp_ratio,rel,dist,cut
211,1,52.0,34.0,1,1,1,pareto,mc
211,2,51.0,28.999999999999996,1,2,2,pareto,mc
211,3,73.0,24.0,2,2,4,pareto,nmc
211,4,19.0,76.0,2,2,4,beta,nmc
211,5,54.0,27.0,2,1,3,pareto,nc
211,6,47.0,34.0,1,2,2,pareto,mc
211,7,58.0,30.0,1,1,1,pareto,mc
211,8,32.0,61.0,1,1,1,beta,mc
211,9,32.0,61.0,1,1,1,beta,nc
211,10,23.0,74.0,2,1,3,beta,nc
211,11,73.0,24.0,2,2,4,pareto,nc
211,12,50.0,50.0,1,1,0,ac,nc
211,13,19.0,76.0,2,2,4,beta,mc
211,14,47.0,34.0,1,2,2,pareto,nc
211,15,7.0,91.0,1,2,2,beta,nc
211,16,32.0,61.0,1,1,1,beta,nmc
211,17,56.0,27.0,2,1,3,pareto,nc
211,18,22.0,75.0,2,1,3,beta,nc
211,19,51.0,28.999999999999996,1,2,2,pareto,nc
211,20,13.0,84.0,2,2,4,beta,mc
211,21,56.0,27.0,2,1,3,pareto,mc
211,22,19.0,76.0,2,2,4,beta,nc
211,23,13.0,84.0,2,2,4,beta,nmc
211,24,19.0,79.0,1,1,1,beta,mc
211,25,22.0,75.0,2,1,3,beta,mc
211,26,35.0,43.0,2,2,4,pareto,mc
211,27,52.0,34.0,1,1,1,pareto,nc
211,28,73.0,24.0,2,2,4,pareto,mc
211,29,54.0,27.0,2,1,3,pareto,mc
211,30,19.0,79.0,1,1,1,beta,nmc
211,31,35.0,43.0,2,2,4,pareto,nc
211,32,40.0,56.00000000000001,1,1,0,ac,nc
211,33,23.0,74.0,2,1,3,beta,mc
211,34,58.0,30.0,1,1,1,pareto,nc
211,35,14.0,81.0,1,2,2,beta,nc
211,36,13.0,84.0,2,2,4,beta,nc
211,37,14.0,81.0,1,2,2,beta,mc
211,38,19.0,79.0,1,1,1,beta,nc
211,39,52.0,34.0,1,1,1,pareto,nmc
211,40,58.0,30.0,1,1,1,pareto,nmc
211,41,35.0,43.0,2,2,4,pareto,nmc
211,42,7.0,91.0,1,2,2,beta,mc
