pid,gid,est_gap,est_ratio,comp_gap,comp_ratio,rel,dist,cut
71,1,36.0,47.0,2,2,4,pareto,nc
71,2,32.0,53.0,1,2,2,pareto,mc
71,3,26.0,72.0,1,2,2,beta,nc
71,4,26.0,65.0,1,1,1,beta,mc
71,5,54.0,33.0,1,1,1,pareto,mc
71,6,40.0,37.0,1,1,1,pareto,nc
71,7,32.0,53.0,1,2,2,pareto,nc
71,8,28.0,68.0,2,1,3,beta,nc
71,9,54.0,33.0,1,1,1,pareto,nmc
71,10,26.0,71.0,2,2,4,beta,mc
71,11,22.0,76.0,1,2,2,beta,nc
71,12,26.0,71.0,2,2,4,beta,nc
71,13,29.0,56.99999999999999,2,1,3,pareto,mc
71,14,44.0,34.0,2,2,4,pareto,mc
71,15,28.0,68.0,2,1,3,beta,mc
71,16,42.0,34.0,1,2,2,pareto,nc
71,17,40.0,37.0,1,1,1,pareto,nmc
71,18,26.0,65.0,1,1,1,beta,nmc
71,19,17.0,80.0,1,1,1,beta,mc
71,20,50.0,50.0,1,1,0,ac,nc
71,21,19.0,79.0,2,1,3,beta,mc
71,22,23.0,74.0,2,2,4,beta,nmc
71,23,40.0,56.00000000000001,1,1,0,ac,nc
71,24,36.0,47.0,2,2,4,pareto,nmc
71,25,29.0,56.99999999999999,2,1,3,pareto,nc
71,26,23.0,74.0,2,2,4,beta,nc
71,27,74.0,23.0,2,1,3,pareto,mc
71,28,40.0,37.0,1,1,1,pareto,mc
71,29,17.0,80.0,1,1,1,beta,nc
71,30,74.0,23.0,2,1,3,pareto,nc
71,31,23.0,74.0,2,2,4,beta,mc
71,32,44.0,34.0,2,2,4,pareto,nc
71,33,22.0,76.0,1,2,2,beta,mc
71,34,26.0,65.0,1,1,1,beta,nc
71,35,26.0,71.0,2,2,4,beta,nmc
71,36,26.0,72.0,1,2,2,beta,mc
71,37,44.0,34.0,2,2,4,pareto,nmc
71,38,17.0,80.0,1,1,1,beta,nmc
71,39,54.0,33.0,1,1,1,pareto,nc
71,40,42.0,34.0,1,2,2,pareto,mc
71,41,19.0,79.0,2,1,3,beta,nc
71,42,36.0,47.0,2,2,4,pareto,mc
