pid,gid,est_gap,est_ratio,comp_gap,comp_ratio,rel,dist,cut
151,1,27.0,44.0,2,1,3,pareto,nc
151,2,67.0,26.0,1,1,1,pareto,nc
151,3,24.0,71.0,2,2,4,beta,nc
151,4,27.0,44.0,2,1,3,pareto,mc
151,5,67.0,26.0,1,1,1,pareto,nmc
151,6,18.0,80.0,1,2,2,beta,mc
151,7,25.0,73.0,1,1,1,beta,mc
151,8,20.0,51.0,2,1,3,pareto,nc
151,9,52.0,28.000000000000004,2,2,4,pareto,nmc
151,10,56.0,28.000000000000004,1,2,2,pareto,nc
151,11,30.0,46.0,1,1,1,pareto,nmc
151,12,33.0,40.0,2,2,4,pareto,nmc
151,13,19.0,77.0,2,2,4,beta,nc
151,14,21.0,75.0,1,1,1,beta,mc
151,15,30.0,46.0,1,1,1,pareto,mc
151,16,69.0,27.0,1,2,2,pareto,mc
151,17,47.0,43.0,1,2,2,beta,nc
151,18,50.0,50.0,1,1,0,ac,nc
151,19,24.0,71.0,2,2,4,beta,nmc
151,20,17.0,76.0,2,1,3,beta,mc
151,21,33.0,40.0,2,2,4,pareto,mc
151,22,47.0,43.0,1,2,2,beta,mc
151,23,52.0,28.000000000000004,2,2,4,pareto,nc
151,24,30.0,46.0,1,1,1,pareto,nc
151,25,21.0,75.0,1,1,1,beta,nc
151,26,20.0,51.0,2,1,3,pareto,mc
151,27,69.0,27.0,1,2,2,pareto,nc
151,28,25.0,73.0,1,1,1,beta,nmc
151,29,67.0,26.0,1,1,1,pareto,mc
151,30,19.0,77.0,2,2,4,beta,nmc
151,31,18.0,80.0,1,2,2,beta,nc
151,32,56.0,28.000000000000004,1,2,2,pareto,mc
151,33,52.0,28.000000000000004,2,2,4,pareto,mc
151,34,40.0,56.00000000000001,1,1,0,ac,nc
151,35,21.0,75.0,1,1,1,beta,nmc
151,36,19.0,77.0,2,2,4,beta,mc
151,37,24.0,71.0,2,2,4,beta,mc
151,38,17.0,78.0,2,1,3,beta,nc
151,39,25.0,73.0,1,1,1,beta,nc
151,40,17.0,76.0,2,1,3,beta,nc
151,41,17.0,78.0,2,1,3,beta,mc
151,42,33.0,40.0,2,2,4,pareto,nc
