pid,gid,est_gap,est_ratio,comp_gap,comp_ratio,rel,dist,cut
133,1,29.0,67.0,2,1,3,beta,mc
133,2,56.0,27.0,2,2,4,pareto,nmc
133,3,48.0,33.0,1,1,1,pareto,nc
133,4,26.0,69.0,2,2,4,beta,nmc
133,5,37.0,59.0,2,1,3,beta,mc
133,6,23.0,49.0,1,2,2,pareto,mc
133,7,17.0,79.0,1,1,1,beta,nc
133,8,20.0,78.0,2,2,4,beta,nmc
133,9,20.0,78.0,2,2,4,beta,mc
133,10,48.0,33.0,1,1,1,pareto,nmc
133,11,56.0,27.0,2,2,4,pareto,nc
133,12,66.0,24.0,2,1,3,pareto,mc
133,13,77.0,21.0,2,2,4,pareto,nc
133,14,50.0,50.0,1,1,0,ac,nc
133,15,66.0,24.0,2,1,3,pareto,nc
133,16,49.0,47.0,2,1,3,pareto,mc
133,17,25.0,57.99999999999999,1,2,2,pareto,nc
133,18,77.0,21.0,2,2,4,pareto,mc
133,19,15.0,80.0,1,2,2,beta,mc
133,20,29.0,67.0,2,1,3,beta,nc
133,21,25.0,57.99999999999999,1,2,2,pareto,mc
133,22,26.0,69.0,2,2,4,beta,mc
133,23,15.0,82.0,1,1,1,beta,nc
133,24,15.0,80.0,1,2,2,beta,nc
133,25,33.0,39.0,1,1,1,pareto,nc
133,26,48.0,33.0,1,1,1,pareto,mc
133,27,40.0,56.00000000000001,1,1,0,ac,nc
133,28,33.0,39.0,1,1,1,pareto,mc
133,29,15.0,82.0,1,1,1,beta,nmc
133,30,33.0,39.0,1,1,1,pareto,nmc
133,31,26.0,69.0,2,2,4,beta,nc
133,32,56.0,27.0,2,2,4,pareto,mc
133,33,49.0,47.0,2,1,3,pareto,nc
133,34,25.0,68.0,1,2,2,beta,nc
133,35,17.0,79.0,1,1,1,beta,nmc
133,36,17.0,79.0,1,1,1,beta,mc
133,37,23.0,49.0,1,2,2,pareto,nc
133,38,25.0,68.0,1,2,2,beta,mc
133,39,15.0,82.0,1,1,1,beta,mc
133,40,37.0,59.0,2,1,3,beta,nc
133,41,77.0,21.0,2,2,4,pareto,nmc
133,42,20.0,78.0,2,2,4,beta,nc
