pid,gid,est_gap,est_ratio,comp_gap,comp_ratio,rel,dist,cut
182,1,68.0,27.0,1,2,2,pareto,mc
182,2,10.0,86.0,1,1,1,beta,nmc
182,3,26.0,53.0,2,2,4,pareto,mc
182,4,24.0,69.0,1,2,2,beta,nc
182,5,31.0,63.0,2,1,3,beta,mc
182,6,36.0,61.0,2,2,4,beta,mc
182,7,18.0,76.0,2,2,4,beta,nc
182,8,48.0,40.0,1,1,1,pareto,nmc
182,9,26.0,53.0,2,2,4,pareto,nc
182,10,10.0,86.0,1,1,1,beta,mc
182,11,48.0,40.0,1,1,1,pareto,nc
182,12,32.0,59.0,1,1,1,beta,nc
182,13,50.0,50.0,1,1,0,ac,nc
182,14,68.0,27.0,1,2,2,pareto,nc
182,15,32.0,59.0,1,1,1,beta,nmc
182,16,30.0,40.0,1,2,2,pareto,nc
182,17,24.0,69.0,1,2,2,beta,mc
182,18,70.0,22.0,2,2,4,pareto,nmc
182,19,10.0,86.0,1,1,1,beta,nc
182,20,31.0,47.0,1,1,1,pareto,mc
182,21,36.0,61.0,2,2,4,beta,nc
182,22,70.0,22.0,2,2,4,pareto,nc
182,23,33.0,38.0,2,1,3,pareto,nc
182,24,31.0,47.0,1,1,1,pareto,nmc
182,25,31.0,63.0,2,1,3,beta,nc
182,26,18.0,76.0,2,2,4,beta,nmc
182,27,36.0,61.0,2,2,4,beta,nmc
182,28,48.0,40.0,1,1,1,pareto,mc
182,29,33.0,38.0,2,1,3,pareto,mc
182,30,14.0,84.0,1,2,2,beta,nc
182,31,14.0,84.0,1,2,2,beta,mc
182,32,44.0,34.0,2,1,3,pareto,nc
182,33,31.0,47.0,1,1,1,pareto,nc
182,34,40.0,56.00000000000001,1,1,0,ac,nc
182,35,18.0,76.0,2,2,4,beta,mc
182,36,9.0,87.0,2,1,3,beta,mc
182,37,44.0,34.0,2,1,3,pareto,mc
182,38,9.0,87.0,2,1,3,beta,nc
182,39,32.0,59.0,1,1,1,beta,mc
182,40,30.0,40.0,1,2,2,pareto,mc
182,41,70.0,22.0,2,2,4,pareto,mc
182,42,26.0,53.0,2,2,4,pareto,nmc
