pid,gid,est_gap,est_ratio,comp_gap,comp_ratio,rel,dist,cut
80,1,24.0,65.0,2,1,3,beta,nc
80,2,60.0,32.0,2,1,3,pareto,nc
80,3,60.0,32.0,2,1,3,pareto,mc
80,4,23.0,75.0,2,2,4,beta,nc
80,5,53.0,35.0,1,1,1,pareto,mc
80,6,50.0,50.0,1,1,0,ac,nc
80,7,24.0,65.0,2,1,3,beta,mc
80,8,49.0,30.0,2,2,4,pareto,nc
80,9,49.0,28.999999999999996,1,2,2,pareto,nc
80,10,23.0,75.0,2,2,4,beta,mc
80,11,42.0,33.0,1,2,2,pareto,nc
80,12,21.0,77.0,2,1,3,beta,nc
80,13,20.0,78.0,1,1,1,beta,nc
80,14,53.0,35.0,1,1,1,pareto,nmc
80,15,49.0,30.0,2,2,4,pareto,mc
80,16,20.0,78.0,1,1,1,beta,mc
80,17,29.0,52.0,1,1,1,pareto,nc
80,18,29.0,52.0,1,1,1,pareto,nmc
80,19,58.0,41.0,2,2,4,pareto,nc
80,20,49.0,28.999999999999996,1,2,2,pareto,mc
80,21,53.0,35.0,1,1,1,pareto,nc
80,22,20.0,78.0,1,1,1,beta,nmc
80,23,55.0,28.999999999999996,2,1,3,pareto,nc
80,24,15.0,83.0,2,2,4,beta,nc
80,25,55.0,28.999999999999996,2,1,3,pareto,mc
80,26,11.0,87.0,1,2,2,beta,nc
80,27,58.0,41.0,2,2,4,pareto,mc
80,28,26.0,64.0,1,2,2,beta,mc
80,29,49.0,30.0,2,2,4,pareto,nmc
80,30,22.0,70.0,1,1,1,beta,nmc
80,31,22.0,70.0,1,1,1,beta,nc
80,32,26.0,64.0,1,2,2,beta,nc
80,33,15.0,83.0,2,2,4,beta,mc
80,34,40.0,56.00000000000001,1,1,0,ac,nc
80,35,21.0,77.0,2,1,3,beta,mc
80,36,22.0,70.0,1,1,1,beta,mc
80,37,15.0,83.0,2,2,4,beta,nmc
80,38,58.0,41.0,2,2,4,pareto,nmc
80,39,29.0,52.0,1,1,1,pareto,mc
80,40,42.0,33.0,1,2,2,pareto,mc
80,41,11.0,87.0,1,2,2,beta,mc
80,42,23.0,75.0,2,2,4,beta,nmc
