pid,gid,est_gap,est_ratio,comp_gap,comp_ratio,rel,dist,cut
132,1,18.0,80.0,2,2,4,beta,mc
132,2,12.0,82.0,1,1,1,beta,mc
132,3,18.0,80.0,2,2,4,beta,nc
132,4,13.0,86.0,2,1,3,beta,mc
132,5,50.0,50.0,1,1,0,ac,nc
132,6,25.0,49.0,2,1,3,pareto,mc
132,7,27.0,45.0,2,2,4,pareto,nmc
132,8,20.0,73.0,1,2,2,beta,nc
132,9,59.0,30.0,1,1,1,pareto,nc
132,10,59.0,30.0,1,1,1,pareto,nmc
132,11,20.0,73.0,1,2,2,beta,mc
132,12,23.0,72.0,1,1,1,beta,nc
132,13,49.0,48.0,2,1,3,pareto,nc
132,14,49.0,48.0,2,1,3,pareto,mc
132,15,24.0,74.0,1,2,2,beta,nc
132,16,43.0,54.0,1,2,2,pareto,mc
132,17,27.0,45.0,2,2,4,pareto,mc
132,18,34.0,48.0,2,2,4,pareto,nc
132,19,40.0,51.0,1,2,2,pareto,mc
132,20,18.0,80.0,2,2,4,beta,nmc
132,21,13.0,86.0,2,1,3,beta,nc
132,22,20.0,78.0,2,1,3,beta,nc
132,23,24.0,74.0,1,2,2,beta,mc
132,24,34.0,48.0,2,2,4,pareto,nmc
132,25,34.0,38.0,1,1,1,pareto,mc
132,26,27.0,45.0,2,2,4,pareto,nc
132,27,20.0,78.0,2,1,3,beta,mc
132,28,34.0,48.0,2,2,4,pareto,mc
132,29,34.0,38.0,1,1,1,pareto,nc
132,30,12.0,82.0,1,1,1,beta,nmc
132,31,40.0,56.00000000000001,1,1,0,ac,nc
132,32,40.0,51.0,1,2,2,pareto,nc
132,33,23.0,72.0,1,1,1,beta,nmc
132,34,34.0,38.0,1,1,1,pareto,nmc
132,35,12.0,82.0,1,1,1,beta,nc
132,36,43.0,54.0,1,2,2,pareto,nc
132,37,26.0,65.0,2,2,4,beta,mc
132,38,26.0,65.0,2,2,4,beta,nmc
132,39,23.0,72.0,1,1,1,beta,mc
132,40,26.0,65.0,2,2,4,beta,nc
132,41,59.0,30.0,1,1,1,pareto,mc
132,42,25.0,49.0,2,1,3,pareto,nc
