pid,gid,est_gap,est_ratio,comp_gap,comp_ratio,rel,dist,cut
106,1,31.0,64.0,2,2,4,beta,mc
106,2,35.0,38.0,1,2,2,pareto,mc
106,3,18.0,56.99999999999999,1,2,2,pareto,nc
106,4,65.0,26.0,1,1,1,pareto,nc
106,5,21.0,73.0,2,1,3,beta,mc
106,6,20.0,77.0,2,2,4,beta,mc
106,7,65.0,26.0,1,1,1,pareto,mc
106,8,12.0,85.0,1,1,1,beta,mc
106,9,39.0,36.0,2,2,4,pareto,mc
106,10,51.0,42.0,2,2,4,pareto,nc
106,11,50.0,50.0,1,1,0,ac,nc
106,12,65.0,26.0,1,1,1,pareto,nmc
106,13,12.0,85.0,1,1,1,beta,nmc
106,14,20.0,61.0,1,1,1,pareto,mc
106,15,30.0,65.0,1,2,2,beta,nc
106,16,12.0,85.0,1,1,1,beta,nc
106,17,61.0,28.000000000000004,2,1,3,pareto,mc
106,18,20.0,77.0,2,2,4,beta,nc
106,19,24.0,70.0,1,1,1,beta,nc
106,20,25.0,68.0,1,2,2,beta,nc
106,21,24.0,70.0,1,1,1,beta,mc
106,22,35.0,38.0,1,2,2,pareto,nc
106,23,39.0,36.0,2,2,4,pareto,nc
106,24,21.0,73.0,2,1,3,beta,nc
106,25,51.0,42.0,2,2,4,pareto,nmc
106,26,61.0,28.000000000000004,2,1,3,pareto,nc
106,27,39.0,36.0,2,2,4,pareto,nmc
106,28,25.0,68.0,1,2,2,beta,mc
106,29,24.0,70.0,1,1,1,beta,nmc
106,30,31.0,64.0,2,2,4,beta,nc
106,31,26.0,68.0,2,1,3,beta,nc
106,32,20.0,77.0,2,2,4,beta,nmc
106,33,40.0,56.00000000000001,1,1,0,ac,nc
106,34,20.0,61.0,1,1,1,pareto,nc
106,35,26.0,68.0,2,1,3,beta,mc
106,36,30.0,65.0,1,2,2,beta,mc
106,37,31.0,64.0,2,2,4,beta,nmc
106,38,18.0,56.99999999999999,1,2,2,pareto,mc
106,39,51.0,42.0,2,2,4,pareto,mc
106,40,27.0,59.0,2,1,3,pareto,mc
106,41,27.0,59.0,2,1,3,pareto,nc
106,42,20.0,61.0,1,1,1,pareto,nmc
