pid,gid,est_gap,est_ratio,comp_gap,comp_ratio,rel,dist,cut
59,1,66.0,27.0,1,1,1,pareto,nc
59,2,7.0,90.0,1,2,2,beta,mc
59,3,16.0,76.0,2,1,3,beta,mc
59,4,10.0,87.0,2,2,4,beta,nmc
59,5,35.0,59.0,1,2,2,beta,nc
59,6,49.0,36.0,1,2,2,pareto,nc
59,7,10.0,87.0,2,2,4,beta,nc
59,8,33.0,62.0,2,2,4,beta,mc
59,9,26.0,45.0,2,2,4,pareto,nmc
59,10,50.0,50.0,1,1,0,ac,nc
59,11,17.0,69.0,1,1,1,pareto,mc
59,12,21.0,76.0,1,1,1,beta,nc
59,13,23.0,56.00000000000001,2,1,3,pareto,nc
59,14,33.0,62.0,2,2,4,beta,nc
59,15,65.0,34.0,2,2,4,pareto,nmc
59,16,7.0,90.0,1,2,2,beta,nc
59,17,56.0,27.0,1,2,2,pareto,mc
59,18,17.0,69.0,1,1,1,pareto,nc
59,19,13.0,83.0,1,1,1,beta,nmc
59,20,21.0,76.0,1,1,1,beta,nmc
59,21,33.0,62.0,2,2,4,beta,nmc
59,22,26.0,45.0,2,2,4,pareto,mc
59,23,66.0,27.0,1,1,1,pareto,mc
59,24,21.0,76.0,1,1,1,beta,mc
59,25,35.0,59.0,1,2,2,beta,mc
59,26,66.0,27.0,1,1,1,pareto,nmc
59,27,65.0,34.0,2,2,4,pareto,nc
59,28,40.0,56.00000000000001,1,1,0,ac,nc
59,29,18.0,76.0,2,1,3,beta,nc
59,30,65.0,34.0,2,2,4,pareto,mc
59,31,32.0,56.00000000000001,2,1,3,pareto,mc
59,32,16.0,76.0,2,1,3,beta,nc
59,33,26.0,45.0,2,2,4,pareto,nc
59,34,56.0,27.0,1,2,2,pareto,nc
59,35,13.0,83.0,1,1,1,beta,nc
59,36,32.0,56.00000000000001,2,1,3,pareto,nc
59,37,17.0,69.0,1,1,1,pareto,nmc
59,38,18.0,76.0,2,1,3,beta,mc
59,39,23.0,56.00000000000001,2,1,3,pareto,mc
59,40,49.0,36.0,1,2,2,pareto,mc
59,41,13.0,83.0,1,1,1,beta,mc
59,42,10.0,87.0,2,2,4,beta,mc
