pid,gid,est_gap,est_ratio,comp_gap,comp_ratio,rel,dist,cut
233,1,27.0,49.0,1,1,1,pareto,mc
233,2,21.0,75.0,2,2,4,beta,mc
233,3,18.0,77.0,2,1,3,beta,mc
233,4,21.0,75.0,2,2,4,beta,nc
233,5,16.0,80.0,2,2,4,beta,nmc
233,6,50.0,50.0,1,1,0,ac,nc
233,7,28.0,68.0,1,1,1,beta,mc
233,8,28.0,68.0,1,1,1,beta,nmc
233,9,11.0,83.0,1,2,2,beta,mc
233,10,18.0,77.0,2,1,3,beta,nc
233,11,44.0,32.0,2,2,4,pareto,nc
233,12,46.0,37.0,2,2,4,pareto,nc
233,13,25.0,72.0,1,1,1,beta,nmc
233,14,67.0,26.0,1,1,1,pareto,nmc
233,15,43.0,33.0,2,1,3,pareto,nc
233,16,17.0,78.0,1,2,2,beta,nc
233,17,67.0,26.0,1,1,1,pareto,mc
233,18,67.0,26.0,1,1,1,pareto,nc
233,19,16.0,80.0,2,2,4,beta,mc
233,20,44.0,32.0,2,2,4,pareto,nmc
233,21,41.0,39.0,2,1,3,pareto,nc
233,22,16.0,80.0,2,2,4,beta,nc
233,23,40.0,56.00000000000001,1,1,0,ac,nc
233,24,46.0,37.0,2,2,4,pareto,nmc
233,25,14.0,83.0,2,1,3,beta,nc
233,26,36.0,37.0,1,2,2,pareto,nc
233,27,11.0,83.0,1,2,2,beta,nc
233,28,17.0,78.0,1,2,2,beta,mc
233,29,25.0,72.0,1,1,1,beta,mc
233,30,28.0,68.0,1,1,1,beta,nc
233,31,27.0,49.0,1,1,1,pareto,nmc
233,32,21.0,75.0,2,2,4,beta,nmc
233,33,26.0,46.0,1,2,2,pareto,mc
233,34,44.0,32.0,2,2,4,pareto,mc
233,35,26.0,46.0,1,2,2,pareto,nc
233,36,41.0,39.0,2,1,3,pareto,mc
233,37,14.0,83.0,2,1,3,beta,mc
233,38,25.0,72.0,1,1,1,beta,nc
233,39,43.0,33.0,2,1,3,pareto,mc
233,40,36.0,37.0,1,2,2,pareto,mc
233,41,27.0,49.0,1,1,1,pareto,nc
233,42,46.0,37.0,2,2,4,pareto,mc
