pid,gid,est_gap,est_ratio,comp_gap,comp_ratio,rel,dist,cut
165,1,30.0,43.0,1,1,1,pareto,nmc
165,2,21.0,74.0,2,1,3,beta,mc
165,3,18.0,79.0,1,1,1,beta,nc
165,4,59.0,31.0,2,2,4,pareto,mc
165,5,27.0,51.0,2,1,3,pareto,mc
165,6,18.0,79.0,1,1,1,beta,mc
165,7,27.0,65.0,2,2,4,beta,nc
165,8,59.0,31.0,2,2,4,pareto,nmc
165,9,15.0,82.0,2,1,3,beta,nc
165,10,35.0,41.0,2,2,4,pareto,nmc
165,11,35.0,60.0,2,2,4,beta,nmc
165,12,41.0,37.0,1,1,1,pareto,nmc
165,13,35.0,41.0,2,2,4,pareto,mc
165,14,41.0,37.0,1,1,1,pareto,mc
165,15,50.0,50.0,1,1,0,ac,nc
165,16,47.0,31.0,1,2,2,pareto,nc
165,17,59.0,31.0,2,2,4,pareto,nc
165,18,35.0,41.0,2,2,4,pareto,nc
165,19,26.0,56.00000000000001,2,1,3,pareto,nc
165,20,35.0,60.0,2,2,4,beta,mc
165,21,17.0,81.0,1,1,1,beta,nmc
165,22,60.0,37.0,1,2,2,pareto,mc
165,23,40.0,56.00000000000001,1,1,0,ac,nc
165,24,17.0,81.0,1,1,1,beta,nc
165,25,17.0,81.0,1,1,1,beta,mc
165,26,19.0,78.0,1,2,2,beta,mc
165,27,41.0,37.0,1,1,1,pareto,nc
165,28,60.0,37.0,1,2,2,pareto,nc
165,29,26.0,56.00000000000001,2,1,3,pareto,mc
165,30,27.0,65.0,2,2,4,beta,nmc
165,31,21.0,74.0,2,1,3,beta,nc
165,32,35.0,60.0,2,2,4,beta,nc
165,33,47.0,31.0,1,2,2,pareto,mc
165,34,15.0,82.0,2,1,3,beta,mc
165,35,27.0,51.0,2,1,3,pareto,nc
165,36,19.0,78.0,1,2,2,beta,nc
165,37,47.0,43.0,1,2,2,beta,nc
165,38,30.0,43.0,1,1,1,pareto,nc
165,39,30.0,43.0,1,1,1,pareto,mc
165,40,47.0,43.0,1,2,2,beta,mc
165,41,18.0,79.0,1,1,1,beta,nmc
165,42,27.0,65.0,2,2,4,beta,mc
