pid,gid,est_gap,est_ratio,comp_gap,comp_ratio,rel,dist,cut
121,1,44.0,45.0,1,1,1,pareto,nc
121,2,64.0,26.0,2,2,4,pareto,nmc
121,3,8.0,91.0,2,1,3,beta,mc
121,4,52.0,31.0,1,1,1,pareto,nmc
121,5,34.0,63.0,1,2,2,beta,mc
121,6,64.0,26.0,2,2,4,pareto,mc
121,7,15.0,83.0,2,2,4,beta,mc
121,8,34.0,63.0,1,2,2,beta,nc
121,9,52.0,30.0,2,1,3,pareto,nc
121,10,52.0,30.0,2,1,3,pareto,mc
121,11,22.0,68.0,2,2,4,beta,nc
121,12,50.0,50.0,1,1,0,ac,nc
121,13,64.0,26.0,2,2,4,pareto,nc
121,14,17.0,77.0,1,2,2,beta,nc
121,15,8.0,91.0,2,1,3,beta,nc
121,16,44.0,45.0,1,1,1,pareto,mc
121,17,28.0,67.0,2,1,3,beta,nc
121,18,22.0,68.0,2,2,4,beta,nmc
121,19,21.0,51.0,1,2,2,pareto,nc
121,20,49.0,46.0,1,2,2,pareto,mc
121,21,15.0,83.0,2,2,4,beta,nmc
121,22,14.0,84.0,1,1,1,beta,nmc
121,23,40.0,34.0,2,1,3,pareto,nc
121,24,49.0,46.0,1,2,2,pareto,nc
121,25,15.0,83.0,2,2,4,beta,nc
121,26,52.0,31.0,1,1,1,pareto,mc
121,27,44.0,45.0,1,1,1,pareto,nmc
121,28,14.0,84.0,1,1,1,beta,nc
121,29,28.0,67.0,2,1,3,beta,mc
121,30,40.0,56.00000000000001,1,1,0,ac,nc
121,31,32.0,49.0,2,2,4,pareto,nmc
121,32,32.0,49.0,2,2,4,pareto,mc
121,33,21.0,51.0,1,2,2,pareto,mc
121,34,17.0,77.0,1,2,2,beta,mc
121,35,32.0,49.0,2,2,4,pareto,nc
121,36,14.0,84.0,1,1,1,beta,mc
121,37,22.0,68.0,2,2,4,beta,mc
121,38,11.0,84.0,1,1,1,beta,nc
121,39,11.0,84.0,1,1,1,beta,nmc
121,40,11.0,84.0,1,1,1,beta,mc
121,41,52.0,31.0,1,1,1,pareto,nc
121,42,40.0,34.0,2,1,3,pareto,mc
