pid,gid,est_gap,est_ratio,comp_gap,comp_ratio,rel,dist,cut
114,1,72.0,27.0,2,1,3,pareto,nc
114,2,73.0,22.0,1,1,1,pareto,mc
114,3,17.0,81.0,2,2,4,beta,mc
114,4,50.0,50.0,1,1,0,ac,nc
114,5,31.0,47.0,2,2,4,pareto,nc
114,6,19.0,77.0,2,1,3,beta,nc
114,7,51.0,47.0,2,2,4,pareto,mc
114,8,48.0,41.0,1,2,2,pareto,nc
114,9,73.0,22.0,1,1,1,pareto,nmc
114,10,23.0,74.0,2,2,4,beta,nmc
114,11,26.0,54.0,1,1,1,pareto,nmc
114,12,73.0,22.0,1,1,1,pareto,nc
114,13,23.0,74.0,2,2,4,beta,nc
114,14,54.0,28.999999999999996,1,2,2,pareto,nc
114,15,17.0,81.0,2,2,4,beta,nc
114,16,31.0,47.0,2,2,4,pareto,nmc
114,17,51.0,47.0,2,2,4,pareto,nc
114,18,19.0,72.0,1,2,2,beta,mc
114,19,19.0,77.0,2,1,3,beta,mc
114,20,50.0,31.0,2,1,3,pareto,nc
114,21,21.0,74.0,1,1,1,beta,mc
114,22,15.0,80.0,1,2,2,beta,nc
114,23,40.0,56.00000000000001,1,1,0,ac,nc
114,24,31.0,47.0,2,2,4,pareto,mc
114,25,72.0,27.0,2,1,3,pareto,mc
114,26,48.0,41.0,1,2,2,pareto,mc
114,27,19.0,72.0,1,2,2,beta,nc
114,28,26.0,54.0,1,1,1,pareto,mc
114,29,18.0,79.0,2,1,3,beta,nc
114,30,21.0,74.0,1,1,1,beta,nc
114,31,54.0,28.999999999999996,1,2,2,pareto,mc
114,32,21.0,74.0,1,1,1,beta,nmc
114,33,24.0,70.0,1,1,1,beta,mc
114,34,15.0,80.0,1,2,2,beta,mc
114,35,24.0,70.0,1,1,1,beta,nc
114,36,26.0,54.0,1,1,1,pareto,nc
114,37,50.0,31.0,2,1,3,pareto,mc
114,38,18.0,79.0,2,1,3,beta,mc
114,39,24.0,70.0,1,1,1,beta,nmc
114,40,23.0,74.0,2,2,4,beta,mc
114,41,51.0,47.0,2,2,4,pareto,nmc
114,42,17.0,81.0,2,2,4,beta,nmc
