pid,gid,est_gap,est_ratio,comp_gap,comp_ratio,rel,dist,cut
65,1,16.0,80.0,1,1,1,beta,nc
65,2,27.0,68.0,1,2,2,beta,mc
65,3,33.0,40.0,1,1,1,pareto,nmc
65,4,32.0,60.0,1,2,2,beta,mc
65,5,16.0,80.0,1,1,1,beta,nmc
65,6,33.0,57.99999999999999,2,1,3,beta,mc
65,7,35.0,46.0,2,2,4,pareto,nmc
65,8,49.0,34.0,2,2,4,pareto,mc
65,9,35.0,46.0,2,2,4,pareto,nc
65,10,33.0,40.0,1,1,1,pareto,nc
65,11,18.0,79.0,2,2,4,beta,nc
65,12,49.0,37.0,1,1,1,pareto,nc
65,13,27.0,68.0,1,2,2,beta,nc
65,14,50.0,50.0,1,1,0,ac,nc
65,15,15.0,59.0,2,1,3,pareto,nc
65,16,18.0,79.0,2,2,4,beta,nmc
65,17,33.0,62.0,2,2,4,beta,mc
65,18,15.0,59.0,2,1,3,pareto,mc
65,19,49.0,34.0,2,2,4,pareto,nc
65,20,38.0,52.0,2,1,3,beta,mc
65,21,33.0,40.0,1,1,1,pareto,mc
65,22,67.0,24.0,1,2,2,pareto,mc
65,23,49.0,37.0,1,1,1,pareto,nmc
65,24,39.0,51.0,1,2,2,pareto,nc
65,25,16.0,80.0,1,1,1,beta,nc
65,26,33.0,62.0,2,2,4,beta,nc
65,27,38.0,52.0,2,1,3,beta,nc
65,28,32.0,60.0,1,2,2,beta,nc
65,29,16.0,80.0,1,1,1,beta,mc
65,30,33.0,57.99999999999999,2,1,3,beta,nc
65,31,49.0,37.0,1,1,1,pareto,mc
65,32,67.0,24.0,1,2,2,pareto,nc
65,33,18.0,79.0,2,2,4,beta,mc
65,34,22.0,49.0,2,1,3,pareto,mc
65,35,39.0,51.0,1,2,2,pareto,mc
65,36,33.0,62.0,2,2,4,beta,nmc
65,37,49.0,34.0,2,2,4,pareto,nmc
65,38,35.0,46.0,2,2,4,pareto,mc
65,39,40.0,56.00000000000001,1,1,0,ac,nc
65,40,16.0,80.0,1,1,1,beta,nmc
65,41,22.0,49.0,2,1,3,pareto,nc
65,42,16.0,80.0,1,1,1,beta,mc
