pid,gid,est_gap,est_ratio,comp_gap,comp_ratio,rel,dist,cut
51,1,14.0,81.0,2,2,4,beta,nmc
51,2,18.0,62.0,2,2,4,pareto,nc
51,3,46.0,33.0,2,2,4,pareto,nmc
51,4,50.0,50.0,1,1,0,ac,nc
51,5,23.0,74.0,1,1,1,beta,mc
51,6,46.0,33.0,2,2,4,pareto,nc
51,7,34.0,40.0,2,1,3,pareto,nc
51,8,24.0,48.0,1,1,1,pareto,nc
51,9,50.0,31.0,1,2,2,pareto,nc
51,10,18.0,62.0,2,2,4,pareto,nmc
51,11,42.0,33.0,2,1,3,pareto,mc
51,12,24.0,48.0,1,1,1,pareto,mc
51,13,27.0,66.0,2,1,3,beta,mc
51,14,24.0,74.0,1,2,2,beta,nc
51,15,22.0,72.0,1,1,1,beta,mc
51,16,18.0,79.0,1,2,2,beta,mc
51,17,30.0,66.0,2,2,4,beta,nc
51,18,27.0,66.0,2,1,3,beta,nc
51,19,14.0,81.0,2,2,4,beta,mc
51,20,42.0,33.0,2,1,3,pareto,nc
51,21,18.0,79.0,1,2,2,beta,nc
51,22,24.0,74.0,1,2,2,beta,mc
51,23,22.0,72.0,1,1,1,beta,nmc
51,24,14.0,81.0,2,2,4,beta,nc
51,25,50.0,31.0,1,2,2,pareto,mc
51,26,30.0,66.0,2,2,4,beta,nmc
51,27,22.0,72.0,1,1,1,beta,nc
51,28,40.0,56.00000000000001,1,1,0,ac,nc
51,29,18.0,62.0,2,2,4,pareto,mc
51,30,16.0,82.0,2,1,3,beta,mc
51,31,23.0,74.0,1,1,1,beta,nc
51,32,56.0,26.0,1,2,2,pareto,mc
51,33,46.0,33.0,2,2,4,pareto,mc
51,34,44.0,32.0,1,1,1,pareto,mc
51,35,44.0,32.0,1,1,1,pareto,nmc
51,36,44.0,32.0,1,1,1,pareto,nc
51,37,30.0,66.0,2,2,4,beta,mc
51,38,56.0,26.0,1,2,2,pareto,nc
51,39,24.0,48.0,1,1,1,pareto,nmc
51,40,34.0,40.0,2,1,3,pareto,mc
51,41,16.0,82.0,2,1,3,beta,nc
51,42,23.0,74.0,1,1,1,beta,nmc
