pid,gid,est_gap,est_ratio,comp_gap,comp_ratio,rel,dist,cut
72,1,17.0,81.0,1,2,2,beta,mc
72,2,27.0,70.0,1,1,1,beta,nc
72,3,50.0,30.0,2,1,3,pareto,nc
72,4,29.0,68.0,2,1,3,beta,mc
72,5,65.0,24.0,2,2,4,pareto,nc
72,6,62.0,33.0,2,1,3,pareto,mc
72,7,50.0,50.0,1,1,0,ac,nc
72,8,13.0,84.0,2,2,4,beta,nmc
72,9,13.0,84.0,2,2,4,beta,mc
72,10,58.0,33.0,1,2,2,pareto,mc
72,11,21.0,77.0,2,2,4,beta,nc
72,12,28.0,44.0,2,2,4,pareto,nmc
72,13,62.0,33.0,2,1,3,pareto,nc
72,14,38.0,49.0,1,1,1,pareto,mc
72,15,17.0,81.0,1,2,2,beta,nc
72,16,42.0,37.0,1,2,2,pareto,mc
72,17,29.0,68.0,2,1,3,beta,nc
72,18,28.0,44.0,2,2,4,pareto,nc
72,19,14.0,81.0,1,1,1,beta,nmc
72,20,42.0,37.0,1,2,2,pareto,nc
72,21,58.0,33.0,1,2,2,pareto,nc
72,22,28.0,44.0,2,2,4,pareto,mc
72,23,67.0,24.0,1,1,1,pareto,nc
72,24,13.0,84.0,2,2,4,beta,nc
72,25,50.0,30.0,2,1,3,pareto,mc
72,26,40.0,56.00000000000001,1,1,0,ac,nc
72,27,27.0,70.0,1,1,1,beta,nmc
72,28,14.0,81.0,1,1,1,beta,nc
72,29,14.0,81.0,1,1,1,beta,mc
72,30,27.0,70.0,1,1,1,beta,mc
72,31,65.0,24.0,2,2,4,pareto,nmc
72,32,21.0,77.0,2,2,4,beta,nmc
72,33,21.0,77.0,2,2,4,beta,mc
72,34,38.0,49.0,1,1,1,pareto,nmc
72,35,25.0,72.0,2,1,3,beta,nc
72,36,25.0,72.0,2,1,3,beta,mc
72,37,19.0,79.0,1,2,2,beta,mc
72,38,19.0,79.0,1,2,2,beta,nc
72,39,65.0,24.0,2,2,4,pareto,mc
72,40,38.0,49.0,1,1,1,pareto,nc
72,41,67.0,24.0,1,1,1,pareto,nmc
72,42,67.0,24.0,1,1,1,pareto,mc
