pid,gid,est_gap,est_ratio,comp_gap,comp_ratio,data_rel,dist,mono
9,1,16.0,80.0,2,2,4,beta,mono_cut
9,2,16.0,80.0,2,2,4,beta,non_mono_cut
9,3,65.0,31.0,1,1,1,pareto,mono_cut
9,4,25.0,71.0,2,2,4,beta,mono_cut
9,5,30.0,44.0,2,2,4,pareto,mono_cut
9,6,22.0,49.0,2,1,3,pareto,no_cut
9,7,27.0,68.0,1,1,1,beta,no_cut
9,8,30.0,44.0,2,2,4,pareto,no_cut
9,9,27.0,68.0,1,1,1,beta,non_mono_cut
9,10,35.0,61.0,2,1,3,beta,no_cut
9,11,64.0,28.999999999999996,1,1,1,pareto,non_mono_cut
9,12,35.0,61.0,2,1,3,beta,mono_cut
9,13,30.0,44.0,2,2,4,pareto,non_mono_cut
9,14,50.0,50.0,1,1,0,ac,no_cut
9,15,18.0,75.0,1,2,2,beta,mono_cut
9,16,69.0,26.0,2,2,4,pareto,mono_cut
9,17,69.0,26.0,2,2,4,pareto,non_mono_cut
9,18,25.0,71.0,2,2,4,beta,no_cut
9,19,65.0,31.0,1,1,1,pareto,no_cut
9,20,17.0,81.0,1,1,1,beta,mono_cut
9,21,22.0,49.0,2,1,3,pareto,mono_cut
9,22,25.0,71.0,2,2,4,beta,non_mono_cut
9,23,17.0,81.0,1,1,1,beta,no_cut
9,24,65.0,31.0,1,1,1,pareto,non_mono_cut
9,25,27.0,68.0,1,1,1,beta,mono_cut
9,26,17.0,81.0,1,1,1,beta,non_mono_cut
9,27,64.0,28.999999999999996,1,1,1,pareto,mono_cut
9,28,20.0,78.0,2,1,3,beta,mono_cut
9,29,19.0,76.0,1,2,2,beta,mono_cut
9,30,16.0,80.0,2,2,4,beta,no_cut
9,31,17.0,61.0,1,2,2,pareto,no_cut
9,32,55.0,39.0,1,2,2,pareto,no_cut
9,33,18.0,75.0,1,2,2,beta,no_cut
9,34,17.0,61.0,1,2,2,pareto,mono_cut
9,35,73.0,22.0,2,1,3,pareto,mono_cut
9,36,19.0,76.0,1,2,2,beta,no_cut
9,37,64.0,28.999999999999996,1,1,1,pareto,no_cut
9,38,69.0,26.0,2,2,4,pareto,no_cut
9,39,73.0,22.0,2,1,3,pareto,no_cut
9,40,55.0,39.0,1,2,2,pareto,mono_cut
9,41,20.0,78.0,2,1,3,beta,no_cut
9,42,40.0,56.00000000000001,1,1,0,ac,no_cut
