pid,gid,est_gap,est_ratio,comp_gap,comp_ratio,rel,dist,cut
41,1,60.0,28.999999999999996,2,1,3,pareto,nc
41,2,14.0,83.0,2,1,3,beta,mc
41,3,52.0,36.0,1,1,1,pareto,nc
41,4,52.0,35.0,1,2,2,pareto,mc
41,5,13.0,84.0,1,2,2,beta,nc
41,6,18.0,77.0,1,1,1,beta,nc
41,7,46.0,34.0,1,1,1,pareto,mc
41,8,50.0,50.0,1,1,0,ac,nc
41,9,14.0,83.0,2,1,3,beta,nc
41,10,57.0,38.0,2,2,4,pareto,nc
41,11,52.0,36.0,1,1,1,pareto,mc
41,12,19.0,74.0,2,1,3,beta,nc
41,13,54.0,30.0,1,2,2,pareto,nc
41,14,18.0,77.0,1,1,1,beta,nmc
41,15,20.0,73.0,2,2,4,beta,mc
41,16,54.0,30.0,1,2,2,pareto,mc
41,17,19.0,74.0,2,1,3,beta,mc
41,18,25.0,72.0,1,2,2,beta,mc
41,19,52.0,35.0,1,2,2,pareto,nc
41,20,14.0,82.0,2,2,4,beta,nc
41,21,52.0,45.0,2,2,4,pareto,nc
41,22,28.0,69.0,1,1,1,beta,nc
41,23,35.0,56.99999999999999,2,1,3,pareto,nc
41,24,20.0,73.0,2,2,4,beta,nmc
41,25,25.0,72.0,1,2,2,beta,nc
41,26,40.0,56.00000000000001,1,1,0,ac,nc
41,27,46.0,34.0,1,1,1,pareto,nmc
41,28,35.0,56.99999999999999,2,1,3,pareto,mc
41,29,20.0,73.0,2,2,4,beta,nc
41,30,46.0,34.0,1,1,1,pareto,nc
41,31,52.0,45.0,2,2,4,pareto,nmc
41,32,57.0,38.0,2,2,4,pareto,mc
41,33,28.0,69.0,1,1,1,beta,mc
41,34,14.0,82.0,2,2,4,beta,nmc
41,35,57.0,38.0,2,2,4,pareto,nmc
41,36,14.0,82.0,2,2,4,beta,mc
41,37,60.0,28.999999999999996,2,1,3,pareto,mc
41,38,52.0,45.0,2,2,4,pareto,mc
41,39,18.0,77.0,1,1,1,beta,mc
41,40,28.0,69.0,1,1,1,beta,nmc
41,41,52.0,36.0,1,1,1,pareto,nmc
41,42,13.0,84.0,1,2,2,beta,mc
