pid,gid,est_gap,est_ratio,comp_gap,comp_ratio,rel,dist,cut
78,1,36.0,59.0,1,1,1,beta,mc
78,2,29.0,55.00000000000001,1,1,1,pareto,mc
78,3,30.0,59.0,2,1,3,beta,nc
78,4,36.0,59.0,1,1,1,beta,nmc
78,5,29.0,55.00000000000001,1,1,1,pareto,nmc
78,6,62.0,33.0,2,2,4,pareto,nc
78,7,52.0,38.0,1,2,2,pareto,nc
78,8,30.0,59.0,2,1,3,beta,mc
78,9,36.0,47.0,1,1,1,pareto,nc
78,10,50.0,50.0,1,1,0,ac,nc
78,11,23.0,73.0,2,2,4,beta,nmc
78,12,31.0,61.0,1,2,2,beta,nc
78,13,36.0,47.0,1,1,1,pareto,nmc
78,14,16.0,81.0,2,2,4,beta,mc
78,15,46.0,37.0,2,2,4,pareto,mc
78,16,52.0,38.0,1,2,2,pareto,mc
78,17,12.0,85.0,1,1,1,beta,nc
78,18,12.0,85.0,1,1,1,beta,nmc
78,19,62.0,33.0,2,2,4,pareto,nmc
78,20,48.0,30.0,1,2,2,pareto,nc
78,21,16.0,81.0,2,2,4,beta,nc
78,22,46.0,37.0,2,2,4,pareto,nmc
78,23,41.0,37.0,2,1,3,pareto,nc
78,24,12.0,85.0,1,1,1,beta,mc
78,25,62.0,33.0,2,2,4,pareto,mc
78,26,51.0,39.0,2,1,3,pareto,nc
78,27,46.0,37.0,2,2,4,pareto,nc
78,28,40.0,56.00000000000001,1,1,0,ac,nc
78,29,48.0,30.0,1,2,2,pareto,mc
78,30,19.0,70.0,1,2,2,beta,nc
78,31,41.0,37.0,2,1,3,pareto,mc
78,32,28.0,69.0,2,1,3,beta,nc
78,33,36.0,59.0,1,1,1,beta,nc
78,34,16.0,81.0,2,2,4,beta,nmc
78,35,23.0,73.0,2,2,4,beta,mc
78,36,36.0,47.0,1,1,1,pareto,mc
78,37,29.0,55.00000000000001,1,1,1,pareto,nc
78,38,19.0,70.0,1,2,2,beta,mc
78,39,51.0,39.0,2,1,3,pareto,mc
78,40,28.0,69.0,2,1,3,beta,mc
78,41,31.0,61.0,1,2,2,beta,mc
78,42,23.0,73.0,2,2,4,beta,nc
