pid,gid,est_gap,est_ratio,comp_gap,comp_ratio,rel,dist,cut
164,1,50.0,50.0,1,1,0,ac,nc
164,2,54.0,27.0,1,2,2,pareto,nc
164,3,27.0,67.0,1,2,2,beta,mc
164,4,9.0,87.0,2,2,4,beta,nmc
164,5,54.0,28.999999999999996,2,2,4,pareto,nmc
164,6,19.0,79.0,2,2,4,beta,nc
164,7,19.0,79.0,2,2,4,beta,mc
164,8,44.0,36.0,1,1,1,pareto,nc
164,9,27.0,67.0,1,2,2,beta,nc
164,10,69.0,28.000000000000004,2,2,4,pareto,mc
164,11,20.0,76.0,1,1,1,beta,mc
164,12,69.0,28.000000000000004,2,2,4,pareto,nc
164,13,70.0,23.0,1,1,1,pareto,mc
164,14,16.0,82.0,1,2,2,beta,nc
164,15,45.0,33.0,2,1,3,pareto,nc
164,16,20.0,75.0,2,1,3,beta,nc
164,17,16.0,82.0,1,2,2,beta,mc
164,18,54.0,27.0,1,2,2,pareto,mc
164,19,28.0,69.0,1,1,1,beta,nmc
164,20,54.0,28.999999999999996,2,2,4,pareto,nc
164,21,66.0,23.0,1,2,2,pareto,mc
164,22,9.0,87.0,2,2,4,beta,nc
164,23,69.0,28.000000000000004,2,2,4,pareto,nmc
164,24,66.0,23.0,1,2,2,pareto,nc
164,25,28.0,69.0,1,1,1,beta,nc
164,26,19.0,79.0,2,2,4,beta,nmc
164,27,70.0,23.0,1,1,1,pareto,nc
164,28,9.0,87.0,2,2,4,beta,mc
164,29,40.0,56.00000000000001,1,1,0,ac,nc
164,30,28.0,69.0,1,1,1,beta,mc
164,31,20.0,76.0,1,1,1,beta,nc
164,32,24.0,73.0,2,1,3,beta,nc
164,33,70.0,23.0,1,1,1,pareto,nmc
164,34,45.0,33.0,2,1,3,pareto,mc
164,35,20.0,75.0,2,1,3,beta,mc
164,36,54.0,28.999999999999996,2,2,4,pareto,mc
164,37,20.0,76.0,1,1,1,beta,nmc
164,38,55.0,36.0,2,1,3,pareto,mc
164,39,55.0,36.0,2,1,3,pareto,nc
164,40,44.0,36.0,1,1,1,pareto,nmc
164,41,44.0,36.0,1,1,1,pareto,mc
164,42,24.0,73.0,2,1,3,beta,mc
