pid,gid,est_gap,est_ratio,comp_gap,comp_ratio,rel,dist,cut
122,1,16.0,56.99999999999999,1,2,2,pareto,nc
122,2,18.0,78.0,1,2,2,beta,mc
122,3,67.0,27.0,2,2,4,pareto,nmc
122,4,16.0,56.99999999999999,1,2,2,pareto,mc
122,5,25.0,70.0,1,1,1,beta,mc
122,6,41.0,47.0,1,2,2,beta,mc
122,7,56.0,27.0,1,1,1,pareto,nmc
122,8,27.0,65.0,2,1,3,beta,mc
122,9,21.0,73.0,2,2,4,beta,nc
122,10,21.0,73.0,2,2,4,beta,mc
122,11,16.0,77.0,2,1,3,beta,mc
122,12,56.0,27.0,1,1,1,pareto,nc
122,13,18.0,78.0,1,2,2,beta,nc
122,14,59.0,28.000000000000004,1,1,1,pareto,nmc
122,15,67.0,27.0,2,2,4,pareto,nc
122,16,41.0,47.0,1,2,2,beta,nc
122,17,50.0,50.0,1,1,0,ac,nc
122,18,43.0,33.0,2,1,3,pareto,nc
122,19,59.0,28.000000000000004,1,1,1,pareto,mc
122,20,33.0,62.0,1,1,1,beta,mc
122,21,25.0,70.0,1,1,1,beta,nc
122,22,43.0,33.0,2,1,3,pareto,mc
122,23,21.0,73.0,2,2,4,beta,nmc
122,24,40.0,48.0,2,1,3,pareto,mc
122,25,19.0,76.0,2,2,4,beta,nmc
122,26,36.0,36.0,2,2,4,pareto,mc
122,27,72.0,24.0,1,2,2,pareto,nc
122,28,36.0,36.0,2,2,4,pareto,nmc
122,29,72.0,24.0,1,2,2,pareto,mc
122,30,36.0,36.0,2,2,4,pareto,nc
122,31,40.0,48.0,2,1,3,pareto,nc
122,32,33.0,62.0,1,1,1,beta,nc
122,33,19.0,76.0,2,2,4,beta,mc
122,34,40.0,56.00000000000001,1,1,0,ac,nc
122,35,67.0,27.0,2,2,4,pareto,mc
122,36,16.0,77.0,2,1,3,beta,nc
122,37,25.0,70.0,1,1,1,beta,nmc
122,38,33.0,62.0,1,1,1,beta,nmc
122,39,59.0,28.000000000000004,1,1,1,pareto,nc
122,40,27.0,65.0,2,1,3,beta,nc
122,41,19.0,76.0,2,2,4,beta,nc
122,42,56.0,27.0,1,1,1,pareto,mc
