pid,gid,est_gap,est_ratio,comp_gap,comp_ratio,rel,dist,cut
9,1,23.0,73.0,1,2,2,beta,nc
9,2,27.0,68.0,2,2,4,beta,nc
9,3,16.0,56.99999999999999,2,2,4,pareto,mc
9,4,68.0,31.0,1,1,1,pareto,nmc
9,5,64.0,28.999999999999996,1,1,1,pareto,mc
9,6,68.0,31.0,1,1,1,pareto,nc
9,7,29.0,53.0,2,1,3,pareto,mc
9,8,30.0,57.99999999999999,2,1,3,beta,mc
9,9,52.0,30.0,2,2,4,pareto,nc
9,10,52.0,30.0,2,2,4,pareto,nmc
9,11,33.0,62.0,2,2,4,beta,nmc
9,12,17.0,78.0,1,2,2,beta,mc
9,13,50.0,50.0,1,1,0,ac,nc
9,14,27.0,47.0,1,2,2,pareto,mc
9,15,22.0,76.0,1,1,1,beta,nmc
9,16,33.0,62.0,2,2,4,beta,mc
9,17,27.0,60.0,1,2,2,pareto,nc
9,18,15.0,81.0,1,1,1,beta,nc
9,19,22.0,76.0,1,1,1,beta,mc
9,20,58.0,27.0,2,1,3,pareto,mc
9,21,16.0,56.99999999999999,2,2,4,pareto,nc
9,22,23.0,73.0,1,2,2,beta,mc
9,23,16.0,56.99999999999999,2,2,4,pareto,nmc
9,24,40.0,56.00000000000001,1,1,0,ac,nc
9,25,25.0,70.0,2,1,3,beta,nc
9,26,29.0,53.0,2,1,3,pareto,nc
9,27,25.0,70.0,2,1,3,beta,mc
9,28,27.0,68.0,2,2,4,beta,nmc
9,29,33.0,62.0,2,2,4,beta,nc
9,30,22.0,76.0,1,1,1,beta,nc
9,31,58.0,27.0,2,1,3,pareto,nc
9,32,52.0,30.0,2,2,4,pareto,mc
9,33,15.0,81.0,1,1,1,beta,mc
9,34,17.0,78.0,1,2,2,beta,nc
9,35,64.0,28.999999999999996,1,1,1,pareto,nc
9,36,30.0,57.99999999999999,2,1,3,beta,nc
9,37,15.0,81.0,1,1,1,beta,nmc
9,38,27.0,68.0,2,2,4,beta,mc
9,39,27.0,60.0,1,2,2,pareto,mc
9,40,68.0,31.0,1,1,1,pareto,mc
9,41,64.0,28.999999999999996,1,1,1,pareto,nmc
9,42,27.0,47.0,1,2,2,pareto,nc
