pid,gid,est_gap,est_ratio,comp_gap,comp_ratio,rel,dist,cut
142,1,16.0,81.0,1,1,1,beta,mc
142,2,20.0,77.0,2,1,3,beta,nc
142,3,13.0,85.0,2,1,3,beta,mc
142,4,16.0,81.0,1,1,1,beta,nmc
142,5,26.0,60.0,1,2,2,pareto,mc
142,6,22.0,73.0,2,2,4,beta,mc
142,7,61.0,28.999999999999996,2,1,3,pareto,nc
142,8,33.0,64.0,1,2,2,pareto,nc
142,9,50.0,50.0,1,1,0,ac,nc
142,10,22.0,73.0,2,2,4,beta,nc
142,11,20.0,77.0,2,1,3,beta,mc
142,12,24.0,73.0,1,2,2,beta,mc
142,13,40.0,35.0,1,1,1,pareto,nc
142,14,40.0,35.0,1,1,1,pareto,mc
142,15,25.0,48.0,1,1,1,pareto,mc
142,16,34.0,42.0,2,2,4,pareto,nc
142,17,37.0,37.0,2,2,4,pareto,nmc
142,18,20.0,76.0,1,2,2,beta,mc
142,19,25.0,48.0,1,1,1,pareto,nmc
142,20,13.0,85.0,2,1,3,beta,nc
142,21,16.0,81.0,1,1,1,beta,nc
142,22,37.0,37.0,2,2,4,pareto,mc
142,23,37.0,37.0,2,2,4,pareto,nc
142,24,25.0,48.0,1,1,1,pareto,nc
142,25,22.0,75.0,2,2,4,beta,mc
142,26,22.0,75.0,2,2,4,beta,nmc
142,27,40.0,56.00000000000001,1,1,0,ac,nc
142,28,61.0,28.999999999999996,2,1,3,pareto,mc
142,29,33.0,64.0,1,2,2,pareto,mc
142,30,22.0,75.0,2,2,4,beta,nc
142,31,22.0,73.0,2,2,4,beta,nmc
142,32,38.0,36.0,2,1,3,pareto,nc
142,33,40.0,35.0,1,1,1,pareto,nmc
142,34,24.0,73.0,1,2,2,beta,nc
142,35,21.0,71.0,1,1,1,beta,nmc
142,36,21.0,71.0,1,1,1,beta,mc
142,37,34.0,42.0,2,2,4,pareto,mc
142,38,26.0,60.0,1,2,2,pareto,nc
142,39,34.0,42.0,2,2,4,pareto,nmc
142,40,38.0,36.0,2,1,3,pareto,mc
142,41,21.0,71.0,1,1,1,beta,nc
142,42,20.0,76.0,1,2,2,beta,nc
