pid,gid,est_gap,est_ratio,comp_gap,comp_ratio,rel,dist,cut
24,1,47.0,32.0,2,2,4,pareto,mc
24,2,29.0,41.0,2,1,3,pareto,nc
24,3,47.0,32.0,2,2,4,pareto,nc
24,4,73.0,23.0,1,2,2,pareto,nc
24,5,23.0,68.0,2,1,3,beta,nc
24,6,41.0,51.0,2,2,4,beta,nmc
24,7,17.0,80.0,2,2,4,beta,nmc
24,8,41.0,51.0,2,2,4,beta,nc
24,9,18.0,74.0,2,1,3,beta,nc
24,10,72.0,23.0,1,1,1,pareto,nmc
24,11,11.0,86.0,1,1,1,beta,nmc
24,12,31.0,66.0,1,1,1,beta,mc
24,13,50.0,50.0,1,1,0,ac,nc
24,14,72.0,26.0,1,1,1,pareto,nc
24,15,11.0,86.0,1,1,1,beta,nc
24,16,23.0,68.0,2,1,3,beta,mc
24,17,41.0,51.0,2,2,4,beta,mc
24,18,37.0,62.0,1,2,2,pareto,mc
24,19,47.0,32.0,2,2,4,pareto,nmc
24,20,11.0,86.0,1,1,1,beta,mc
24,21,73.0,23.0,1,2,2,pareto,mc
24,22,72.0,26.0,1,1,1,pareto,mc
24,23,13.0,83.0,1,2,2,beta,nc
24,24,13.0,83.0,1,2,2,beta,mc
24,25,54.0,36.0,2,2,4,pareto,nc
24,26,40.0,56.00000000000001,1,1,0,ac,nc
24,27,72.0,26.0,1,1,1,pareto,nmc
24,28,27.0,65.0,1,2,2,beta,nc
24,29,17.0,80.0,2,2,4,beta,mc
24,30,54.0,36.0,2,2,4,pareto,mc
24,31,31.0,66.0,1,1,1,beta,nc
24,32,72.0,23.0,1,1,1,pareto,nc
24,33,37.0,62.0,1,2,2,pareto,nc
24,34,72.0,23.0,1,1,1,pareto,mc
24,35,17.0,80.0,2,2,4,beta,nc
24,36,18.0,74.0,2,1,3,beta,mc
24,37,31.0,66.0,1,1,1,beta,nmc
24,38,54.0,36.0,2,2,4,pareto,nmc
24,39,27.0,65.0,1,2,2,beta,mc
24,40,29.0,41.0,2,1,3,pareto,mc
24,41,66.0,24.0,2,1,3,pareto,nc
24,42,66.0,24.0,2,1,3,pareto,mc
