pid,gid,est_gap,est_ratio,comp_gap,comp_ratio,rel,dist,cut
175,1,30.0,64.0,2,2,4,beta,nmc
175,2,12.0,64.0,2,2,4,pareto,nmc
175,3,24.0,50.0,2,1,3,pareto,nc
175,4,50.0,50.0,1,1,0,ac,nc
175,5,27.0,70.0,1,1,1,beta,mc
175,6,22.0,74.0,2,2,4,beta,nmc
175,7,30.0,64.0,2,2,4,beta,mc
175,8,19.0,78.0,1,2,2,beta,mc
175,9,19.0,78.0,1,2,2,beta,nc
175,10,35.0,43.0,1,1,1,pareto,nc
175,11,17.0,65.0,1,2,2,pareto,nc
175,12,17.0,65.0,1,2,2,pareto,mc
175,13,30.0,64.0,2,2,4,beta,nc
175,14,12.0,64.0,2,2,4,pareto,nc
175,15,27.0,70.0,1,1,1,beta,nc
175,16,15.0,80.0,2,1,3,beta,mc
175,17,22.0,74.0,2,2,4,beta,mc
175,18,42.0,32.0,2,2,4,pareto,nc
175,19,53.0,34.0,2,1,3,pareto,nc
175,20,12.0,64.0,2,2,4,pareto,mc
175,21,22.0,51.0,1,2,2,pareto,mc
175,22,35.0,43.0,1,1,1,pareto,mc
175,23,31.0,62.0,1,2,2,beta,nc
175,24,11.0,85.0,1,1,1,beta,mc
175,25,42.0,34.0,1,1,1,pareto,mc
175,26,42.0,34.0,1,1,1,pareto,nc
175,27,42.0,32.0,2,2,4,pareto,mc
175,28,22.0,51.0,1,2,2,pareto,nc
175,29,10.0,87.0,2,1,3,beta,mc
175,30,31.0,62.0,1,2,2,beta,mc
175,31,42.0,32.0,2,2,4,pareto,nmc
175,32,24.0,50.0,2,1,3,pareto,mc
175,33,27.0,70.0,1,1,1,beta,nmc
175,34,35.0,43.0,1,1,1,pareto,nmc
175,35,40.0,56.00000000000001,1,1,0,ac,nc
175,36,42.0,34.0,1,1,1,pareto,nmc
175,37,22.0,74.0,2,2,4,beta,nc
175,38,11.0,85.0,1,1,1,beta,nc
175,39,11.0,85.0,1,1,1,beta,nmc
175,40,10.0,87.0,2,1,3,beta,nc
175,41,15.0,80.0,2,1,3,beta,nc
175,42,53.0,34.0,2,1,3,pareto,mc
